f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.109736,0.005020,0.000000,1.000000,0.013846,0.004089,0.131579,0.134615,0.011299,0.000000,0.068182,0.000000,0.028571,0.094433,0.647100,0.003128,0.681633,0.826087,0.363636,0.500000,1
0.032916,0.039197,0.000000,0.000000,0.003941,0.007062,0.026316,0.019231,0.000000,0.000000,0.022727,0.090909,0.028571,0.032409,0.833300,0.019291,0.626531,1.000000,0.363636,1.000000,0
0.017784,0.040935,0.000000,0.000000,0.008491,0.001982,0.026316,0.019231,0.000000,0.000000,0.045455,0.272727,0.085714,0.032991,0.875000,0.014077,0.671429,0.000000,0.454545,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.080411,0.026316,0.000000,0.127119,0.081081,0.000000,0.000000,0.000000,0.000000,0.684200,0.000000,0.506122,0.739130,0.727273,0.500000,1
0.020816,0.030869,0.000000,0.000000,0.038281,0.000620,0.407895,0.192308,0.000000,0.000000,0.136364,0.272727,0.314286,0.041349,0.909100,0.064651,0.651020,0.869565,0.363636,1.000000,0
0.052015,0.000579,0.000000,0.000000,0.120000,0.001859,0.000000,0.019231,0.064972,0.027027,0.045455,0.000000,0.057143,0.058672,0.625000,0.015641,0.436735,1.000000,0.727273,0.500000,1
0.077890,0.015872,0.000000,0.000000,0.071046,0.003469,0.184211,0.076923,0.019774,0.000000,0.068182,0.000000,0.085714,0.071873,0.666700,0.257039,0.716327,0.913043,0.818182,1.000000,1
0.081344,0.005213,0.000000,1.000000,0.115556,0.001859,0.000000,0.000000,0.011299,0.135135,0.056818,0.090909,0.085714,0.130800,1.000000,0.345673,0.693878,0.565217,0.545455,1.000000,1
0.044571,0.002607,0.000000,0.000000,0.088889,0.033081,0.000000,0.038462,0.039548,0.081081,0.022727,0.090909,0.028571,0.043515,0.882400,0.050052,0.659184,0.000000,0.727273,1.000000,0
0.007611,0.008882,0.000000,0.000000,0.060870,0.002354,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.142857,0.005285,1.000000,0.108446,0.648980,0.043478,0.727273,1.000000,0
0.003536,0.003379,0.000000,0.000000,0.080000,0.004089,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001769,1.000000,0.058916,0.691837,0.608696,0.818182,0.500000,1
0.048691,0.000000,0.000000,0.000000,0.000000,0.004460,0.000000,0.000000,0.000000,0.000000,0.079545,0.000000,0.085714,0.039580,1.000000,0.000000,0.693878,1.000000,0.363636,1.000000,1
0.033668,0.012358,0.000000,0.000000,0.062500,0.008054,0.000000,0.000000,0.000000,0.000000,0.034091,0.181818,0.057143,0.050080,1.000000,0.108968,0.630612,0.826087,0.636364,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.123653,0.000000,0.000000,0.000000,0.054054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.316327,0.652174,0.727273,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.123653,0.000000,0.000000,0.000000,0.054054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.316327,0.652174,0.727273,0.500000,0
0.026353,0.063526,0.000000,0.000000,0.054468,0.001363,0.000000,0.000000,0.000000,0.108108,0.215909,0.181818,0.371429,0.047612,1.000000,0.135036,0.693878,0.869565,0.818182,1.000000,0
0.122685,0.000000,0.000000,0.000000,0.000000,0.132450,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.061396,1.000000,0.000000,0.646939,0.956522,0.545455,1.000000,1
0.090886,0.001257,0.000000,0.000000,0.153610,0.005576,0.144737,0.134615,0.002825,0.081081,0.022727,0.000000,0.028571,0.084026,0.809500,0.304484,0.653061,0.521739,0.636364,1.000000,1
0.049735,0.000483,0.002760,0.000000,0.320000,0.007310,0.039474,0.057692,0.002825,0.108108,0.022727,0.000000,0.000000,0.029429,0.666700,0.525547,0.271429,0.913043,0.727273,0.500000,0
0.014248,0.004538,0.000000,0.000000,0.102128,0.003593,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.114286,0.008801,1.000000,0.258081,0.626531,1.000000,0.636364,0.500000,0
0.007188,0.000869,0.000000,0.000000,0.177778,0.003098,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.003958,1.000000,0.462461,0.536735,1.000000,0.636364,0.500000,1
0.047316,0.000000,0.000000,0.000000,0.000000,0.006815,0.000000,0.000000,0.000000,0.054054,0.011364,0.000000,0.000000,0.023678,1.000000,0.000000,0.634694,0.391304,0.454545,1.000000,1
0.027225,0.017957,0.000000,0.000000,0.090753,0.000743,0.000000,0.000000,0.158192,0.162162,0.125000,0.000000,0.257143,0.026169,0.826100,0.180396,0.620408,0.913043,0.363636,1.000000,1
0.012887,0.002510,0.000000,0.000000,0.000000,0.064676,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.012759,1.000000,0.000000,0.640816,1.000000,0.181818,1.000000,0
0.036778,0.013516,0.000000,0.000000,0.000000,0.005699,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.028847,1.000000,0.000000,0.538776,0.869565,0.636364,0.500000,0
0.012342,0.006468,0.000000,0.000000,0.127761,0.002478,0.000000,0.000000,0.000000,0.027027,0.079545,0.000000,0.200000,0.011897,1.000000,0.422315,0.620408,0.565217,0.909091,0.500000,1
0.023280,0.014868,0.000000,0.000000,0.040000,0.001115,0.000000,0.000000,0.000000,0.000000,0.090909,0.090909,0.171429,0.029312,1.000000,0.095412,0.648980,0.913043,0.000000,1.000000,0
0.019372,0.006999,0.000000,0.000000,0.230621,0.002230,0.000000,0.000000,0.000000,0.000000,0.090909,0.090909,0.200000,0.024540,1.000000,0.314911,0.602041,0.130435,0.545455,1.000000,0
0.021942,0.039602,0.000000,0.000000,0.032765,0.001982,0.486842,0.019231,0.050847,0.027027,0.181818,0.363636,0.371429,0.042886,0.869600,0.227841,0.618367,0.217391,0.636364,0.500000,1
0.037406,0.000000,0.000000,0.000000,0.000000,0.013133,0.065789,0.211538,0.274011,0.000000,0.022727,0.000000,0.000000,0.018719,0.363600,0.000000,0.514286,0.130435,0.636364,0.500000,1
0.013291,0.013420,0.000000,0.000000,0.000000,0.000867,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.009732,1.000000,0.000000,0.740816,0.434783,0.909091,0.500000,1
0.101348,0.024136,0.000000,0.000000,0.055040,0.001487,0.026316,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.073595,0.888900,0.346194,0.753061,0.956522,0.272727,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.092430,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.271429,0.217391,0.727273,0.500000,0
0.010087,0.003765,0.000000,0.000000,0.121026,0.003221,0.013158,0.000000,0.782486,0.000000,0.056818,0.181818,0.142857,0.010873,0.436400,0.340980,0.620408,0.217391,0.454545,1.000000,0
0.094941,0.005735,0.000000,0.000000,0.134680,0.001611,0.013158,0.000000,0.000000,0.081081,0.034091,0.000000,0.000000,0.053410,0.900000,0.366006,0.618367,0.913043,1.000000,0.500000,0
0.052894,0.018459,0.000000,1.000000,0.138494,0.003593,0.118421,0.000000,0.005650,0.000000,0.125000,0.000000,0.228571,0.133268,0.750000,0.430657,0.638776,0.869565,0.727273,1.000000,1
0.028622,0.002027,0.000000,0.000000,0.095238,0.003841,0.039474,0.019231,0.000000,0.027027,0.056818,0.000000,0.114286,0.022956,0.625000,0.102711,0.524490,0.956522,0.636364,0.500000,0
0.022332,0.023170,0.000000,0.000000,0.009333,0.002354,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.011176,1.000000,0.059437,0.700000,0.869565,0.727273,1.000000,1
0.034172,0.091137,0.000000,0.000000,0.077034,0.001859,0.131579,0.000000,0.028249,0.027027,0.136364,0.000000,0.285714,0.063887,0.828600,0.377477,0.538776,0.826087,0.272727,1.000000,0
0.087324,0.116895,0.000155,0.000000,0.113908,0.002106,0.039474,0.000000,0.000000,0.000000,0.204545,0.000000,0.114286,0.144141,0.928600,0.464546,0.283673,0.956522,0.727273,0.500000,0
0.005211,0.008110,0.000000,0.000000,0.047619,0.003345,0.000000,0.000000,0.000000,0.000000,0.034091,0.181818,0.085714,0.004703,1.000000,0.077685,0.716327,0.478261,0.727273,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.034444,0.000000,0.000000,0.000000,0.405405,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.673469,0.608696,0.545455,1.000000,0
0.088955,0.000000,0.000000,0.000000,0.000000,0.002974,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.044516,1.000000,0.000000,0.691837,0.782609,0.909091,0.500000,1
0.016218,0.000000,0.000000,0.000000,0.000000,0.003098,0.000000,0.000000,0.000000,0.000000,0.056818,0.090909,0.142857,0.016787,1.000000,0.000000,0.624490,0.000000,0.000000,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.284723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.685714,0.217391,0.090909,1.000000,1
0.010809,0.000965,0.000000,0.000000,0.240000,0.004213,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.085714,0.009755,1.000000,0.031283,0.679592,0.086957,0.818182,1.000000,1
0.017881,0.000483,0.000000,0.000000,0.000000,0.003965,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.057143,0.019953,1.000000,0.000000,0.604082,1.000000,0.818182,1.000000,0
0.042142,0.000000,0.000000,0.000000,0.000000,0.025647,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.085714,0.033643,1.000000,0.000000,0.657143,1.000000,0.636364,1.000000,0
0.013981,0.002510,0.000000,0.000000,0.246154,0.004460,0.013158,0.000000,0.214689,0.027027,0.068182,0.090909,0.142857,0.024912,0.708300,0.402503,0.608163,0.956522,0.727273,0.500000,0
0.082162,0.007337,0.000000,0.000000,0.005263,0.002230,0.092105,0.096154,0.005650,0.108108,0.034091,0.000000,0.057143,0.117716,0.857100,0.155892,0.646939,0.739130,0.181818,1.000000,0
0.061831,0.000000,0.000000,0.000000,0.000000,0.002850,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.030942,1.000000,0.000000,0.569388,0.869565,0.181818,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.700000,0.652174,0.545455,0.500000,1
0.014655,0.001159,0.019533,0.000000,0.433333,0.003345,0.039474,0.000000,0.000000,0.081081,0.045455,0.090909,0.114286,0.016530,0.866700,0.542232,0.365306,0.913043,0.545455,0.500000,0
0.011236,0.002124,0.000000,0.000000,0.189091,0.002106,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.010826,1.000000,0.044838,0.675510,0.739130,0.363636,1.000000,0
0.025984,0.000965,0.000000,0.000000,0.200000,0.004337,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.019813,1.000000,0.129301,0.734694,0.043478,1.000000,0.500000,1
0.216859,0.027225,0.000000,0.000000,0.041702,0.001982,0.013158,0.019231,0.028249,0.027027,0.068182,0.000000,0.000000,0.228074,0.800000,0.183003,0.634694,0.043478,0.727273,1.000000,1
0.077653,0.000000,0.000000,0.000000,0.000000,0.014868,0.000000,0.000000,0.000000,0.000000,0.136364,0.000000,0.000000,0.066029,1.000000,0.000000,0.697959,0.913043,0.363636,0.500000,0
0.050805,0.000000,0.000000,0.000000,0.000000,0.002974,0.052632,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.025424,0.000000,0.000000,0.475510,0.304348,0.545455,1.000000,0
0.028465,0.030122,0.000000,0.000000,0.011795,0.002850,0.210526,0.076923,0.025424,0.270270,0.068182,0.272727,0.114286,0.034318,0.800000,0.130865,0.518367,0.695652,0.636364,0.500000,0
0.054704,0.000483,0.000000,0.000000,0.400000,0.002230,0.078947,0.038462,0.002825,0.054054,0.056818,0.000000,0.057143,0.052572,0.866700,0.000000,0.683673,0.956522,0.272727,1.000000,0
0.045315,0.000000,0.000000,0.000000,0.000000,0.008673,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.000000,0.025494,1.000000,0.000000,0.646939,0.217391,0.727273,1.000000,1
0.062808,0.000000,0.000000,0.000000,0.000000,0.019328,0.039474,0.019231,0.005650,0.054054,0.011364,0.000000,0.000000,0.031431,0.800000,0.000000,0.648980,0.695652,0.545455,1.000000,0
0.065868,0.043522,0.000000,0.000000,0.048447,0.001859,0.000000,0.000000,0.000000,0.000000,0.147727,0.000000,0.200000,0.209541,1.000000,0.197602,0.675510,0.304348,0.454545,1.000000,1
0.014423,0.000000,0.000000,0.000000,0.000000,0.038409,0.000000,0.000000,0.033898,0.000000,0.011364,0.000000,0.028571,0.007218,0.333300,0.000000,0.334694,0.217391,0.545455,0.500000,1
0.053829,0.000000,0.000000,0.000000,0.000000,0.008301,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.000000,0.038020,1.000000,0.000000,0.681633,0.652174,0.090909,1.000000,1
0.004839,0.000000,0.000000,0.000000,0.000000,0.005699,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.002421,1.000000,0.000000,0.504082,0.608696,0.636364,0.500000,0
0.016599,0.034176,0.000000,0.000000,0.030960,0.004460,0.026316,0.057692,0.031073,0.027027,0.147727,0.181818,0.314286,0.026821,0.923100,0.093848,0.616327,0.956522,1.000000,0.500000,0
0.026054,0.001641,0.000000,0.000000,0.117647,0.005328,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.013038,1.000000,0.516684,0.563265,0.695652,0.818182,0.500000,1
0.057329,0.059954,0.000000,0.000000,0.062480,0.000991,0.000000,0.000000,0.002825,0.000000,0.147727,0.090909,0.171429,0.109380,0.933300,0.289364,0.610204,0.391304,0.272727,1.000000,0
0.081441,0.001448,0.000000,0.000000,0.416000,0.001363,0.013158,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.062141,0.857100,0.556309,0.548980,0.913043,0.636364,0.500000,0
0.009956,0.050299,0.000000,0.000000,0.013820,0.003469,0.078947,0.134615,0.141243,0.108108,0.068182,0.181818,0.171429,0.012642,0.650000,0.100104,0.422449,0.826087,0.818182,0.500000,1
0.041551,0.077332,0.000039,0.000000,0.071710,0.002354,0.026316,0.000000,0.000000,0.054054,0.113636,0.000000,0.171429,0.112617,0.818200,0.208551,0.444898,1.000000,0.272727,1.000000,0
0.080170,0.000000,0.000000,0.000000,0.000000,0.085863,0.000000,0.000000,0.000000,0.000000,0.136364,0.000000,0.114286,0.067146,1.000000,0.000000,0.687755,1.000000,0.545455,1.000000,1
0.091766,0.016355,0.000000,0.000000,0.028335,0.001982,0.000000,0.000000,0.000000,0.675676,0.215909,0.000000,0.142857,0.124258,1.000000,0.027112,0.663265,0.913043,1.000000,0.500000,0
0.081545,0.001159,0.000000,0.000000,0.166667,0.003098,0.131579,0.076923,0.005650,0.027027,0.170455,0.000000,0.114286,0.069917,0.857100,0.352972,0.548980,0.173913,0.909091,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.604082,0.782609,0.818182,1.000000,0
0.015958,0.000000,0.000000,0.000000,0.000000,0.036798,0.013158,0.019231,0.002825,0.162162,0.011364,0.000000,0.028571,0.007986,0.900000,0.000000,0.324490,0.478261,0.636364,0.500000,0
0.065181,0.010427,0.000000,0.000000,0.000000,0.077190,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.000000,0.032619,1.000000,0.000000,0.620408,0.130435,0.363636,1.000000,0
0.087073,0.004634,0.000000,0.000000,0.136667,0.001363,0.052632,0.192308,0.005650,0.000000,0.102273,0.000000,0.028571,0.056506,0.250000,0.516163,0.606122,0.043478,0.363636,0.500000,1
0.052829,0.000579,0.000000,1.000000,0.333333,0.002602,0.013158,0.019231,0.008475,0.324324,0.022727,0.090909,0.028571,0.051501,0.952400,0.093848,0.644898,0.695652,0.818182,1.000000,0
0.066803,0.001159,0.000000,0.000000,0.046667,0.002230,0.105263,0.076923,0.039548,0.027027,0.079545,0.000000,0.028571,0.068776,0.750000,0.006257,0.600000,0.000000,0.181818,1.000000,0
0.011651,0.014675,0.000000,0.000000,0.046842,0.003717,0.000000,0.000000,0.000000,0.000000,0.136364,0.090909,0.342857,0.012409,1.000000,0.099583,0.604082,0.565217,0.181818,1.000000,0
0.016749,0.008882,0.000000,0.000000,0.043478,0.003965,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.142857,0.013480,1.000000,0.182482,0.651020,0.739130,0.909091,0.500000,1
0.052177,0.030701,0.000000,0.000000,0.081509,0.002354,0.013158,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.077344,0.875000,0.509906,0.536735,0.043478,0.636364,0.500000,1
0.006839,0.000193,0.000000,0.000000,0.000000,0.004089,0.000000,0.000000,0.000000,0.000000,0.068182,0.272727,0.171429,0.009965,1.000000,0.156413,0.663265,0.913043,0.818182,0.500000,0
0.010608,0.001931,0.000000,0.000000,0.280000,0.002478,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.005308,1.000000,0.493222,0.561224,0.913043,0.727273,0.500000,1
0.012608,0.018343,0.000000,0.000000,0.000000,0.429934,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.006310,1.000000,0.055787,0.744898,0.217391,0.909091,0.500000,1
0.028259,0.000965,0.000000,0.000000,0.200000,0.005576,0.000000,0.000000,0.025424,0.000000,0.056818,0.090909,0.114286,0.051850,0.833300,0.082377,0.620408,0.782609,0.818182,0.500000,1
0.095266,0.001062,0.000000,0.000000,0.276364,0.004089,0.013158,0.000000,0.000000,0.135135,0.159091,0.000000,0.057143,0.068520,0.954500,0.069343,0.659184,0.521739,0.363636,1.000000,0
0.013376,0.005793,0.000000,0.000000,0.033333,0.004956,0.000000,0.000000,0.000000,0.027027,0.022727,0.000000,0.057143,0.007683,1.000000,0.005214,0.608163,0.043478,0.727273,1.000000,0
0.012874,0.003186,0.000000,0.000000,0.215758,0.001982,0.000000,0.000000,0.000000,0.000000,0.159091,0.636364,0.371429,0.019278,1.000000,0.260167,0.622449,0.043478,0.818182,1.000000,0
0.024239,0.001159,0.000000,0.000000,0.473333,0.003593,0.039474,0.019231,0.000000,0.027027,0.022727,0.000000,0.028571,0.020954,0.833300,0.501564,0.373469,0.782609,0.636364,1.000000,1
0.010561,0.013922,0.000000,0.000000,0.117060,0.000743,0.013158,0.000000,0.000000,0.000000,0.102273,0.000000,0.257143,0.010128,0.933300,0.245047,0.597959,0.695652,0.636364,0.500000,0
0.007607,0.000965,0.000000,0.000000,0.216000,0.001487,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.006333,1.000000,0.216893,0.612245,0.869565,0.636364,0.500000,1
0.023065,0.012165,0.000000,0.000000,0.069206,0.005080,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.085714,0.017019,1.000000,0.286236,0.618367,0.869565,0.818182,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057692,0.076271,0.081081,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.357143,0.478261,0.818182,0.500000,0
0.054334,0.000579,0.000000,1.000000,0.000000,0.004584,0.355263,0.057692,0.087571,0.000000,0.079545,0.090909,0.114286,0.074387,0.500000,0.000000,0.714286,0.043478,1.000000,0.500000,0
0.004808,0.004538,0.000000,0.000000,0.003404,0.002354,0.000000,0.000000,0.000000,0.000000,0.034091,0.181818,0.085714,0.005355,1.000000,0.000521,0.712245,0.304348,0.454545,1.000000,1
0.006346,0.000000,0.000000,0.000000,0.000000,0.002850,0.000000,0.000000,0.000000,0.000000,0.056818,0.090909,0.142857,0.007637,1.000000,0.000000,0.614286,0.739130,0.636364,0.500000,0
0.013997,0.000000,0.000000,0.000000,0.000000,0.017222,0.000000,0.000000,0.000000,0.000000,0.079545,0.272727,0.200000,0.013178,1.000000,0.000000,0.642857,0.782609,0.454545,1.000000,0
0.003582,0.000386,0.000000,0.000000,0.500000,0.002230,0.000000,0.000000,0.000000,0.054054,0.011364,0.090909,0.028571,0.001793,1.000000,0.299791,0.648980,0.869565,0.272727,1.000000,0
0.049712,0.003669,0.000000,1.000000,0.195789,0.005080,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.028571,0.048101,1.000000,0.120438,0.724490,0.695652,0.454545,1.000000,0
0.016144,0.000000,0.000000,0.000000,0.000000,0.004584,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008079,1.000000,0.000000,0.642857,1.000000,0.818182,0.500000,1
0.022797,0.000000,0.000000,0.000000,0.000000,0.003345,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.011408,1.000000,0.000000,0.673469,0.695652,0.272727,1.000000,0
0.048054,0.002896,0.000000,0.000000,0.120000,0.001735,0.000000,0.000000,0.008475,0.000000,0.090909,0.090909,0.085714,0.041675,0.777800,0.493743,0.600000,0.782609,0.545455,1.000000,1
0.056225,0.000000,0.000000,0.000000,0.000000,0.003965,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.031152,1.000000,0.000000,0.659184,0.130435,0.090909,1.000000,1
0.187386,0.042479,0.000000,0.000000,0.006364,0.003841,0.000000,0.000000,0.282486,0.000000,0.068182,0.000000,0.000000,0.213709,0.666700,0.038060,0.653061,0.391304,0.181818,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.035931,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.314286,0.521739,0.090909,1.000000,0
0.019680,0.015640,0.000000,0.000000,0.073580,0.004213,0.000000,0.000000,0.000000,0.000000,0.102273,0.000000,0.200000,0.025634,1.000000,0.468196,0.500000,0.826087,0.727273,0.500000,0
0.037871,0.004248,0.000000,0.000000,0.043636,0.003221,0.131579,0.096154,0.025424,0.000000,0.045455,0.090909,0.057143,0.045354,0.444400,0.005735,0.579592,0.826087,0.727273,0.500000,0
0.047827,0.001159,0.000000,0.000000,0.000000,0.004708,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.023934,1.000000,0.000000,0.673469,0.217391,0.000000,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.128733,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.387755,0.956522,0.363636,0.500000,0
