x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
1391300,35.71,3.18,3.18,21.13,21.13,19.23,19.23,14.05,14.05,598290.00,14.79,2110000000,122.29,0
215900,26.46,3.4,3.4,4.88,4.88,5.38,5.38,-8.38,8.38,121333.00,0,730020000,122.33,0
382600,38.21,3.21,3.21,4.89,4.89,-5.49,5.49,0.82,0.82,123954.00,36.8,1360000000,122.34,1
404100,22.33,1.55,1.55,3.38,3.38,2.76,2.76,1.13,1.13,598290.00,14.79,2110000000,122.35,0
57000,21.67,4.79,4.79,8.13,8.13,-2.12,2.12,13.04,13.04,201246.00,-13.48,493050000,122.37,0
645200,22.28,1.92,1.92,7.27,7.27,5.79,5.79,-8.28,8.28,1096523.00,18.63,806860000,122.38,0
1112100,10.62,3.81,3.81,12.14,12.14,9.82,9.82,18,18,711518.00,14.61,643350000,122.39,0
18793400,15.98,-2.5,2.5,9.83,9.83,11.44,11.44,6.39,6.39,7243000.00,-13.51,37910000000,122.39,0
116200,33.49,2.79,2.79,7.13,7.13,7.34,7.34,25.24,25.24,102932.00,12.19,375200000,122.39,0
6555300,18.18,2.94,2.94,10.85,10.85,9.98,9.98,9.19,9.19,3043383.00,-0.47,650510000,122.42,0
2601300,36.32,-4.12,4.12,4.01,4.01,3.86,3.86,-6.17,6.17,2562984.00,49.44,33480000000,122.43,0
3174700,18.06,3.02,3.02,5.92,5.92,3.14,3.14,12.03,12.03,2947078.00,-15.04,1510000000,122.46,1
4538600,15.98,-1.6,1.6,5.97,5.97,9.23,9.23,13.49,13.49,91245.00,147.08,2510000000,122.47,0
854400,20.45,3.28,3.28,6.79,6.79,9.65,9.65,8.78,8.78,24016907.00,38.96,1130000000,122.47,1
486900,21.27,4.83,4.83,6.3,6.3,1.72,1.72,-21.51,21.51,10505.00,-92.7,318540000,122.48,0
1355600,29.8,5.71,5.71,7.81,7.81,7.5,7.5,9.6,9.6,340377.00,29.97,2750000000,122.49,1
7858200,21.1,3.08,3.08,8.71,8.71,6.14,6.14,5.34,5.34,2562984.00,49.44,33480000000,122.5,0
556600,16.25,1.56,1.56,4.17,4.17,10.92,10.92,6.21,6.21,1722380.00,7.18,919450000,122.53,0
11200,11.17,-1.59,1.59,7.61,7.61,10.27,10.27,22.08,22.08,17151.00,88.1,54850000,122.55,0
487700,25.65,3.64,3.64,9.15,9.15,14.77,14.77,21.85,21.85,5393037.00,29.99,757930000,122.57,0
519400,20.91,3,3,6.63,6.63,8.68,8.68,-17.87,17.87,10505.00,-92.7,318540000,122.59,0
209300,25.12,2.57,2.57,5.72,5.72,4.49,4.49,16.08,16.08,5393037.00,29.99,704420000,122.64,0
3016900,11.5,4.55,4.55,5.41,5.41,4.74,4.74,24.73,24.73,759981.00,43.47,2460000000,122.67,0
166821900,13.41,-2.4,2.4,7.11,7.11,6.85,6.85,10.19,10.19,5393037.00,29.99,55640000000,122.69,0
1473800,15.45,3.55,3.55,12.61,12.61,18.48,18.48,24.9,24.9,13864704.00,21.5,2450000000,122.69,1
769800,36.32,2.25,2.25,4.61,4.61,5.46,5.46,-8.47,8.47,264734.00,36.19,3260000000,122.7,0
227100,25.14,5.01,5.01,6.53,6.53,7.16,7.16,21.22,21.22,102932.00,12.19,375200000,122.7,0
792600,20,5.26,5.26,5.1,5.1,5.99,5.99,10.8,10.8,601161.00,82.1,1050000000,122.74,1
173000,17.18,6.38,6.38,14.08,14.08,10.41,10.41,7.44,7.44,303956.00,0,1090000000,122.76,0
899900,15.99,1.52,1.52,12.92,12.92,7.32,7.32,7.39,7.39,405860.00,7.29,4080000000,122.77,0
166000,15.33,-1.41,1.41,10.77,10.77,17.47,17.47,17.65,17.65,5393037.00,29.99,704420000,122.78,0
2445700,29.32,2.09,2.09,6.08,6.08,11.7,11.7,39.35,39.35,1372290.00,8.63,2350000000,122.81,0
440700,18,2.51,2.51,13.07,13.07,17.49,17.49,17.49,17.49,317373.00,13.06,20460000,122.84,0
2192400,10.49,1.45,1.45,4.8,4.8,-1.78,1.78,1.55,1.55,53446.00,-53.71,783510000,122.84,0
2142400,13.35,14.1,14.1,6.8,6.8,5.95,5.95,-13.31,13.31,5393037.00,29.99,324960000,122.86,0
232900,17.5,2.64,2.64,4.17,4.17,8.02,8.02,4.48,4.48,816164.00,15.42,585580000,122.88,0
504100,13.54,2.97,2.97,4.23,4.23,1.88,1.88,16.32,16.32,117243.00,3.79,248350000,122.88,0
224400,37.14,2.23,2.23,3.22,3.22,2,2,1.98,1.98,123954.00,36.8,1360000000,122.88,1
404900,36.43,2.02,2.02,9.01,9.01,13.17,13.17,14.74,14.74,244091.00,0,2380000000,122.91,0
265700,24,2.35,2.35,5.45,5.45,2.48,2.48,24.35,24.35,5393037.00,29.99,704420000,122.91,0
1361700,21.55,9.73,9.73,8.4,8.4,12.01,12.01,21.75,21.75,598290.00,14.79,2110000000,122.93,0
231800,14.2,1.43,1.43,4.8,4.8,2.9,2.9,-3.73,3.73,1114074.00,32.04,681920000,122.93,0
634300,14.8,8.82,8.82,3.14,3.14,12.12,12.12,4.59,4.59,5393037.00,29.99,1140000000,122.95,0
34400,19.55,-3.22,3.22,3.49,3.49,-3.31,3.31,-8.94,8.94,4931.00,12.81,311520000,122.96,0
328800,38.46,4.28,4.28,8.31,8.31,4.65,4.65,11.09,11.09,2996059.00,2.74,356470000,122.97,0
775900,28.9,4.52,4.52,4.33,4.33,-13.86,13.86,-13.47,13.47,1549813.00,29.98,251960000,122.98,0
800700,29.36,-3.26,3.26,10.75,10.75,10.09,10.09,3.23,3.23,106732.00,-7.11,1190000000,123,0
822800,37.54,2.71,2.71,5.72,5.72,2.32,2.32,6.32,6.32,0.00,0,1630000000,123,0
377100,16.7,7.74,7.74,10.23,10.23,11.33,11.33,24.63,24.63,816164.00,15.42,585580000,123.02,0
528900,35.23,2.44,2.44,6.21,6.21,9.85,9.85,9.21,9.21,1029650.00,1.03,456760000,123.02,0
233700,27.11,1.46,1.46,2.53,2.53,4.03,4.03,-0.8,0.8,4193700.00,1.51,262720000,123.04,0
423300,12.32,2.67,2.67,13.86,13.86,15.14,15.14,16.23,16.23,120065.00,80.01,109770000,123.05,0
1401100,21.6,-2.48,2.48,3.35,3.35,5.62,5.62,12.21,12.21,3400000.00,1.09,2020000000,123.06,0
1066000,18.53,-2.27,2.27,3.06,3.06,2.32,2.32,9.06,9.06,1088205.00,6.32,2350000000,123.06,1
2872200,31.56,1.41,1.41,9.32,9.32,18.83,18.83,-7.09,7.09,5393037.00,29.99,1950000000,123.08,0
709000,19.32,6.92,6.92,6.92,6.92,7.04,7.04,0.26,0.26,601161.00,82.1,1050000000,123.09,0
12888000,21.64,3.29,3.29,9.96,9.96,7.77,7.77,23.73,23.73,3298177.00,48.95,33110000000,123.11,0
235700,25.6,1.99,1.99,8.2,8.2,9.59,9.59,8.47,8.47,224909.00,-10.44,1010000000,123.11,1
961900,21.01,1.25,1.25,18.77,18.77,18.9,18.9,24.61,24.61,5393037.00,29.99,2580000000,123.12,0
1272100,23.25,3.38,3.38,13.58,13.58,15.27,15.27,11.46,11.46,276741.00,7.01,3080000000,123.12,0
1409000,26.3,2.57,2.57,4.03,4.03,5.45,5.45,13.85,13.85,321084.00,25.88,4590000000,123.15,0
3037500,34.1,-5.38,5.38,4.09,4.09,-9.62,9.62,18.12,18.12,5393037.00,29.99,1950000000,123.16,0
227900,31.79,4.43,4.43,5.44,5.44,-1.37,1.37,7.65,7.65,1360856.00,11.98,189580000,123.17,0
16131600,15.36,-1.54,1.54,3.5,3.5,-11.47,11.47,-6.17,6.17,7243000.00,-13.51,37910000000,123.18,0
3506500,24.87,-3.27,3.27,4.32,4.32,4.28,4.28,7.66,7.66,5393037.00,29.99,2240000000,123.18,0
751900,11.4,1.33,1.33,3.17,3.17,4.11,4.11,-4.2,4.2,273628.00,0,1820000000,123.21,0
144800,20.2,-2.18,2.18,4.12,4.12,7.73,7.73,9.78,9.78,0.00,0,562380000,123.24,0
425100,25.98,4,4,3.01,3.01,3.01,3.01,14.75,14.75,257654.00,22.15,2710000000,123.24,0
642500,29.48,4.13,4.13,8.38,8.38,7.24,7.24,-4.47,4.47,224909.00,-10.44,1010000000,123.26,0
464900,12.95,8.82,8.82,17.19,17.19,44.69,44.69,37.33,37.33,4408400.00,31.02,325320000,123.26,1
3475400,11.23,1.81,1.81,4.37,4.37,7.88,7.88,10.75,10.75,5393037.00,29.99,1970000000,123.28,0
726900,17.46,3.44,3.44,4.36,4.36,2.59,2.59,15.78,15.78,1610600.00,21.17,232670000,123.28,0
184700,25.95,1.76,1.76,5.06,5.06,11.37,11.37,10.43,10.43,606299.00,0,643370000,123.29,0
1239900,37.45,4.17,4.17,3.31,3.31,-18.05,18.05,-8.88,8.88,0.00,0,3880000000,123.29,1
900200,25.85,-4.96,4.96,3.61,3.61,3.61,3.61,14.13,14.13,5393037.00,29.99,1690000000,123.32,0
1137800,37.2,0.95,0.95,6.74,6.74,5.68,5.68,13.41,13.41,417907.00,79.14,8620000000,123.33,0
677200,26.46,3.56,3.56,8.27,8.27,13.51,13.51,15.65,15.65,250821.00,22.73,596610000,123.34,0
1351000,34.36,4.37,4.37,11.27,11.27,10.16,10.16,19.85,19.85,5393037.00,29.99,3470000000,123.34,1
750400,32.95,2.65,2.65,16.64,16.64,13.43,13.43,56.16,56.16,218505.00,2002.42,1770000000,123.38,0
39100,15.25,2.97,2.97,7.62,7.62,6.64,6.64,24.49,24.49,139751.00,-49,111990000,123.38,1
217200,12.41,4.81,4.81,8.29,8.29,5.71,5.71,-0.88,0.88,719067.00,75.36,250400000,123.4,0
1107100,12.45,18.57,18.57,21.46,21.46,14.75,14.75,20.29,20.29,3756000.00,0,250020000,123.4,0
3667800,33.31,2.62,2.62,9.36,9.36,5.68,5.68,7.18,7.18,2562984.00,49.44,33480000000,123.4,1
4742500,24.37,1.37,1.37,3.66,3.66,2.83,2.83,52.31,52.31,826968.00,99.66,21590000000,123.42,0
198400,11.49,-1.29,1.29,3.33,3.33,4.45,4.45,-11.95,11.95,986754.00,5.34,529570000,123.42,0
867100,29.25,5.75,5.75,8.86,8.86,5.79,5.79,14.17,14.17,843281.00,14.01,21310000,123.42,0
1781100,15.1,3.5,3.5,10.87,10.87,4.93,4.93,17.97,17.97,398799.00,3.33,2300000000,123.43,1
402400,25.84,1.89,1.89,5.56,5.56,5.08,5.08,29.98,29.98,291609.00,16.72,1960000000,123.44,0
25400,19.47,6.51,6.51,19.23,19.23,25.94,25.94,1.56,1.56,4931.00,12.81,311520000,123.47,0
807800,36.65,7.16,7.16,8.11,8.11,10.39,10.39,11.4,11.4,2439701.00,25.56,551900000,123.53,1
2135600,29.12,2.18,2.18,6.82,6.82,7.93,7.93,-4.27,4.27,826968.00,99.66,21590000000,123.53,1
656800,29.75,2.76,2.76,4.39,4.39,4.2,4.2,7.4,7.4,1444609.00,10.99,1020000000,123.55,0
9100,19.85,2.06,2.06,3.66,3.66,-2.46,2.46,-7.67,7.67,5393037.00,29.99,326810000,123.56,0
216300,35.55,1.28,1.28,3.64,3.64,4.1,4.1,20.51,20.51,193237.00,23.57,2670000000,123.57,0
247600,13.2,2.33,2.33,10.92,10.92,23.36,23.36,-2.22,2.22,0.00,0,311230000,123.57,1
167600,25.83,1.69,1.69,5.9,5.9,7.45,7.45,7.89,7.89,660660.00,0,2540000000,123.59,0
1884300,26.5,9.73,9.73,7.51,7.51,22.97,22.97,27.1,27.1,248069.00,40.13,7920000000,123.61,1
4433900,10.01,-4.58,4.58,3.41,3.41,22.07,22.07,32.93,32.93,5393037.00,29.99,2420000000,123.67,0
749800,28.8,3.41,3.41,5.49,5.49,4.35,4.35,9.92,9.92,2382987.00,10.41,1090000000,123.69,0
425500,33.37,1.96,1.96,7.06,7.06,9.95,9.95,8.45,8.45,10250000.00,19.6,3570000000,123.72,1
680800,31.07,2.34,2.34,7.14,7.14,15.54,15.54,34.04,34.04,10250000.00,19.6,3570000000,123.73,0
2160900,25.55,4.67,4.67,3.86,3.86,6.33,6.33,40.85,40.85,5393037.00,29.99,3470000000,123.74,0
363800,38.81,1.31,1.31,3.63,3.63,1.31,1.31,3.99,3.99,1433342.00,0,2470000000,123.77,1
844600,20.41,2.82,2.82,3.08,3.08,-2.44,2.44,16.5,16.5,686073.00,32.94,429440000,123.79,0
320000,11.87,5.23,5.23,21.12,21.12,24.95,24.95,40.64,40.64,225958.00,11.2,196640000,123.81,1
1975600,15.17,3.48,3.48,4.91,4.91,3.06,3.06,-2,2,1382818.00,15.24,1510000000,123.82,0
1564400,19.9,5.46,5.46,4.3,4.3,-2.21,2.21,5.18,5.18,10063000.00,23.17,9740000000,123.84,1
3669600,26.46,7.65,7.65,6.52,6.52,6.91,6.91,-8.16,8.16,1372290.00,8.63,2350000000,123.86,1
102800,28.73,5.98,5.98,3.38,3.38,-5.06,5.06,10.59,10.59,1715081.00,28.89,145800000,123.86,1
1493800,10.11,7.78,7.78,6.42,6.42,6.09,6.09,43.4,43.4,5393037.00,29.99,2420000000,123.87,0
663700,12.65,1.44,1.44,5.33,5.33,10.77,10.77,12.34,12.34,742266.00,14.84,1420000000,123.88,1
177300,17.5,2.04,2.04,5.42,5.42,2.94,2.94,-2.51,2.51,686084.00,7.07,504540000,123.89,0
980900,31.73,1.67,1.67,7.27,7.27,11.33,11.33,158.18,158.18,9835.00,100,2350000000,123.89,0
928000,28.41,2.23,2.23,5.11,5.11,1.79,1.79,1.1,1.1,321084.00,25.88,4590000000,123.93,0
579500,33.22,11.63,11.63,13.69,13.69,19.32,19.32,24.19,24.19,59502.00,-16.92,322580000,123.93,1
6790700,30.14,5.72,5.72,11.46,11.46,7.6,7.6,-11.22,11.22,2562984.00,49.44,33480000000,123.96,0
31400,19.95,1.79,1.79,3.91,3.91,-1.72,1.72,14.66,14.66,5393037.00,29.99,326810000,124,0
91100,25.21,4.3,4.3,5.26,5.26,13.56,13.56,2.77,2.77,1715081.00,28.89,145800000,124,0
72300,27.64,2.9,2.9,11.23,11.23,9.25,9.25,12.13,12.13,181059.00,9.24,234320000,124.02,0
3212900,28,9.16,9.16,10.89,10.89,12.45,12.45,4.67,4.67,2056007.00,39.53,4350000000,124.02,0
1565700,20.93,4.03,4.03,5.65,5.65,10.33,10.33,-0.85,0.85,1661900.00,-3.88,1180000000,124.05,0
350000,30.46,2.84,2.84,6.13,6.13,11.21,11.21,11.01,11.01,53019.00,2.43,1840000000,124.05,1
2155100,19.26,10.18,10.18,11.2,11.2,15.26,15.26,25.31,25.31,515.00,-55.37,49930000,124.1,0
1707200,14.89,2.06,2.06,7.28,7.28,10.13,10.13,17.89,17.89,1893200.00,0,553400000,124.12,0
7874500,11.19,-7.37,7.37,4.58,4.58,8.01,8.01,31.34,31.34,5393037.00,29.99,1970000000,124.12,0
1372300,35.87,6.98,6.98,13.44,13.44,13.4,13.4,25.33,25.33,76569.00,58.45,1080000000,124.13,0
182100,35.96,2.45,2.45,5.08,5.08,6.26,6.26,4.75,4.75,2383010.00,7.57,1540000000,124.14,1
648300,12.36,9.19,9.19,8.04,8.04,16.27,16.27,17.83,17.83,719067.00,75.36,250400000,124.16,0
601700,19.69,6.2,6.2,4.46,4.46,-4.93,4.93,-3.39,3.39,686073.00,32.94,429440000,124.18,0
212200,13.17,4.52,4.52,3.29,3.29,28.86,28.86,5.28,5.28,0.00,0,186590000,124.2,1
329300,11.22,2.75,2.75,5.25,5.25,6.45,6.45,-0.62,0.62,278333.00,38,761160000,124.23,0
832300,11.4,10.04,10.04,3.07,3.07,25.41,25.41,32.25,32.25,5393037.00,29.99,442910000,124.24,0
1743700,26.7,4.99,4.99,5.49,5.49,21.97,21.97,23.84,23.84,1084636.00,5.41,235990000,124.25,0
41632800,36.6,7.3,7.3,3.54,3.54,10.91,10.91,18.26,18.26,3459329.00,13.71,27540000000,124.26,1
418400,21.75,7.14,7.14,10.69,10.69,8.21,8.21,17.89,17.89,0.00,0,562380000,124.31,0
647900,15.55,4.71,4.71,19.16,19.16,19.16,19.16,27.46,27.46,1722380.00,7.18,919450000,124.32,0
3992900,23.35,2.14,2.14,4.66,4.66,17.04,17.04,10.51,10.51,110412000.00,-0.47,23620000000,124.34,0
522600,10.34,-2.36,2.36,5.08,5.08,1.77,1.77,-5.22,5.22,651561.00,96.27,787440000,124.36,0
892000,31.22,2.83,2.83,6.84,6.84,7.06,7.06,18.53,18.53,5393037.00,29.99,2580000000,124.39,0
355900,32.9,1.39,1.39,6.3,6.3,7.87,7.87,13.06,13.06,5393037.00,29.99,1690000000,124.41,0
1032100,28.59,3.14,3.14,10.22,10.22,8.54,8.54,13.68,13.68,5393037.00,29.99,2580000000,124.45,0
2152600,25.1,13.52,13.52,8.1,8.1,11.26,11.26,15.14,15.14,250821.00,22.73,596610000,124.47,0
1436700,33.35,3.89,3.89,8.46,8.46,4.38,4.38,7.93,7.93,77474.00,151.81,1720000000,124.48,0
12454700,16.55,3.12,3.12,8.24,8.24,7.12,7.12,33.79,33.79,2321947.00,85.99,568720000,124.48,0
3062000,25.84,5.6,5.6,10,10,-5.42,5.42,0.16,0.16,1819000.00,7.13,1010000000,124.5,1
148600,15.28,2.34,2.34,7.68,7.68,-2.92,2.92,-4.5,4.5,19626.00,64.18,630750000,124.51,0
759800,17.09,-1.27,1.27,9.62,9.62,9.48,9.48,8.78,8.78,1379988.00,50.67,10600000000,124.51,0
84700,12.35,1.48,1.48,5.29,5.29,17.17,17.17,33.51,33.51,0.00,0,186590000,124.54,0
4777800,14.38,8.53,8.53,8.36,8.36,8.12,8.12,11.73,11.73,353571.00,9.41,314460000,124.58,0
27617100,11.77,3.16,3.16,7,7,11.78,11.78,29.34,29.34,76589000.00,-19.87,87690000000,124.61,1
242100,36.75,3.23,3.23,6.71,6.71,8.86,8.86,25.56,25.56,303956.00,0,1090000000,124.61,1
919700,28.1,5.64,5.64,8.08,8.08,2.37,2.37,3.31,3.31,5393037.00,29.99,1690000000,124.66,1
1277500,14.59,2.1,2.1,7.99,7.99,7.91,7.91,22.81,22.81,1893200.00,0,553400000,124.69,0
222700,34.4,2.75,2.75,5.88,5.88,7.67,7.67,12.46,12.46,2383010.00,7.57,1540000000,124.7,0
481900,10.4,8.9,8.9,14.29,14.29,16.2,16.2,20.93,20.93,60594.00,21.13,779170000,124.71,0
260200,23.4,-2.5,2.5,3.08,3.08,-2.9,2.9,9.35,9.35,5393037.00,29.99,757930000,124.72,0
323400,29.83,4.52,4.52,8.16,8.16,3.18,3.18,12.74,12.74,1360043.00,27.74,1480000000,124.72,1
115900,33.76,4.33,4.33,4.52,4.52,6.43,6.43,18.04,18.04,102932.00,12.19,375200000,124.72,1
618200,23.45,12.2,12.2,39.58,39.58,42.29,42.29,56.33,56.33,47034.00,36.43,249280000,124.73,0
921000,10.38,-3.17,3.17,6.13,6.13,-11.28,11.28,-19.41,19.41,120065.00,80.01,109770000,124.74,1
339600,25.31,14.68,14.68,22.27,22.27,21.68,21.68,-7.22,7.22,5393037.00,29.99,115940000,124.75,0
6779800,12.61,6.86,6.86,11.99,11.99,26.35,26.35,43.62,43.62,711502.00,13.68,1230000000,124.76,1
14000,15.5,6.09,6.09,8.16,8.16,9.54,9.54,11.75,11.75,4931.00,12.81,311520000,124.77,0
840900,21.2,4.79,4.79,4.54,4.54,8.33,8.33,17.84,17.84,0.00,0,3970000000,124.78,0
359600,11.4,2.24,2.24,8.99,8.99,5.56,5.56,22.06,22.06,280309.00,6.1,209190000,124.8,0
1056700,38.39,1.59,1.59,3.42,3.42,4.46,4.46,27.88,27.88,264734.00,36.19,3260000000,124.81,0
1933400,13.16,6.04,6.04,15.64,15.64,5.45,5.45,0.23,0.23,759981.00,43.47,2460000000,124.82,0
151000,11.99,3.54,3.54,4.26,4.26,7.73,7.73,5.73,5.73,0.00,0,366440000,124.85,1
1305600,15.62,-1.88,1.88,3.03,3.03,3.24,3.24,14.6,14.6,5393037.00,29.99,2700000000,124.86,0
5421100,24.03,9.38,9.38,23.48,23.48,29.19,29.19,26.87,26.87,5393037.00,29.99,3470000000,124.87,0
624500,29.05,2.04,2.04,12.99,12.99,15.1,15.1,36.96,36.96,92008.00,27.87,1160000000,124.88,0
1328600,13.84,-2.47,2.47,3.98,3.98,5.97,5.97,8.13,8.13,5393037.00,29.99,3930000000,124.88,0
14894800,34.19,13.97,13.97,27.24,27.24,32.21,32.21,49.43,49.43,13408421.00,55.79,5830000000,124.89,0
244300,25.15,-2.25,2.25,4.7,4.7,7.11,7.11,4.23,4.23,224909.00,-10.44,1010000000,124.91,0
107000,13.58,3.03,3.03,4.46,4.46,22.01,22.01,39.14,39.14,5393037.00,29.99,451500000,124.91,1
145300,10.6,4.95,4.95,4.95,4.95,1.92,1.92,15.22,15.22,108885.00,14.48,129780000,124.94,1
1142200,14.91,1.5,1.5,7.81,7.81,4.34,4.34,30.22,30.22,398799.00,3.33,2300000000,124.96,0
148500,39.25,7.68,7.68,18.4,18.4,28.69,28.69,35.72,35.72,202765.00,-39.24,205250000,125,0
668800,22.92,4.9,4.9,26.77,26.77,38.82,38.82,40.87,40.87,518709.00,10.86,1160000000,125.03,0
2438700,15.9,6.57,6.57,3.45,3.45,1.79,1.79,-6.53,6.53,2156.00,-30.25,3490000000,125.04,0
331800,14.25,5.01,5.01,7.95,7.95,6.34,6.34,22,22,5393037.00,29.99,1950000000,125.04,0
102700,10.39,3.28,3.28,4.32,4.32,2.97,2.97,12.32,12.32,42875.00,-48.03,2720000000,125.06,1
1220900,36.65,1.33,1.33,5.01,5.01,9.11,9.11,20.88,20.88,1379988.00,50.67,10600000000,125.08,1
1869300,19.34,3.64,3.64,5.57,5.57,9.64,9.64,5.97,5.97,2847261.00,7.1,1390000000,125.09,1
3218500,16.42,1.73,1.73,3.27,3.27,8.03,8.03,15.23,15.23,12564000.00,4.28,5560000000,125.1,0
192300,22.75,-3.19,3.19,12.62,12.62,11.25,11.25,10.44,10.44,162720.00,7.41,352850000,125.1,0
617600,10.81,2.17,2.17,7.88,7.88,62.07,62.07,27.48,27.48,895093.00,4.42,198500000,125.11,0
726700,31.82,1.4,1.4,4.16,4.16,-1.73,1.73,7.83,7.83,321084.00,25.88,4590000000,125.11,1
2149200,14.53,4.61,4.61,8.03,8.03,8.43,8.43,3.12,3.12,216824.00,46.8,2070000000,125.12,1
522400,17.4,3.88,3.88,6.1,6.1,3.57,3.57,-9.14,9.14,343374.00,3.62,636870000,125.13,0
17300,10.28,3.52,3.52,3.73,3.73,3.73,3.73,-1.34,1.34,139751.00,-49,111990000,125.17,1
701400,18.25,2.59,2.59,5.07,5.07,5.55,5.55,15.21,15.21,402545.00,2.87,933490000,125.19,0
701800,14.65,2.45,2.45,6.16,6.16,9.33,9.33,8.52,8.52,0.00,0,3970000000,125.2,0
8612700,27.57,3.92,3.92,5.83,5.83,6.32,6.32,11.08,11.08,3298177.00,48.95,33110000000,125.21,1
54000,23.88,1.66,1.66,3.24,3.24,-1.61,1.61,-9.44,9.44,72453.00,5.85,222450000,125.22,0
2020500,26.1,4.4,4.4,9.85,9.85,15.54,15.54,23.35,23.35,523008.00,16.73,3590000000,125.23,0
13317300,12.5,3.73,3.73,5.22,5.22,7.76,7.76,31.03,31.03,84523948.00,15.93,8500000000,125.23,0
1258700,24.65,-1.4,1.4,14.39,14.39,18.23,18.23,8.83,8.83,248069.00,40.13,7920000000,125.23,1
1364100,37.06,3.87,3.87,5.22,5.22,4.87,4.87,46.48,46.48,1084636.00,5.41,235990000,125.25,0
390200,12.98,7.9,7.9,10.37,10.37,-1.44,1.44,-22.51,22.51,6176.00,171.23,1420000000,125.28,0
440900,10.15,3.57,3.57,7.41,7.41,10.33,10.33,31.82,31.82,719067.00,75.36,250400000,125.29,0
3269000,17.57,-2.28,2.28,15.74,15.74,31.51,31.51,22.1,22.1,454462.00,0,12740000000,125.31,0
808400,18.95,-1.86,1.86,4.24,4.24,3.72,3.72,-5.16,5.16,398799.00,3.33,2300000000,125.32,0
285400,10.62,2.02,2.02,3.01,3.01,-3.54,3.54,-2.3,2.3,986754.00,5.34,529570000,125.32,0
508200,17.22,2.44,2.44,12.18,12.18,8.03,8.03,17.54,17.54,515.00,-55.37,49930000,125.34,0
2681900,19.01,4.8,4.8,3.54,3.54,9.25,9.25,24.82,24.82,1350759.00,72.18,5120000000,125.34,0
1570600,15.37,1.65,1.65,4.91,4.91,20.93,20.93,24.15,24.15,5393037.00,29.99,2990000000,125.34,0
504300,27.39,3.16,3.16,4.46,4.46,5.14,5.14,5.67,5.67,1661900.00,-3.88,1180000000,125.38,0
5523600,37.86,1.31,1.31,8.39,8.39,11.12,11.12,20.65,20.65,13408421.00,55.79,5830000000,125.39,0
1471800,18.63,8.76,8.76,5.55,5.55,8.82,8.82,5.37,5.37,1088205.00,6.32,2350000000,125.39,0
153400,28.21,4.29,4.29,4.29,4.29,1.84,1.84,18.93,18.93,102932.00,12.19,375200000,125.42,0
1373300,37.66,3.89,3.89,5.46,5.46,12.69,12.69,29.19,29.19,244091.00,0,2380000000,125.44,0
4882600,20.22,2.85,2.85,7.32,7.32,2.38,2.38,-6.78,6.78,5393037.00,29.99,8660000000,125.46,0
3581000,10.34,5.19,5.19,3.3,3.3,-10.32,10.32,-4.61,4.61,53446.00,-53.71,783510000,125.46,0
573900,10.67,4.92,4.92,10.34,10.34,15.98,15.98,22.36,22.36,14857.00,-48.38,401020000,125.5,0
1157300,30.02,1.94,1.94,4.13,4.13,-3.44,3.44,13.37,13.37,264734.00,36.19,3260000000,125.5,1
55100,10.18,2.83,2.83,4.73,4.73,2.72,2.72,-12.32,12.32,34416.00,1.55,164710000,125.51,0
162900,11.2,1.36,1.36,3.23,3.23,-5.08,5.08,2.28,2.28,273628.00,0,1820000000,125.51,0
157400,17.3,-1.65,1.65,3.22,3.22,-8.95,8.95,-19.16,19.16,1321744.00,-22.53,38820000,125.51,1
162500,25.94,7.28,7.28,9.22,9.22,2.98,2.98,13.28,13.28,1715081.00,28.89,145800000,125.56,1
818300,10.4,7.22,7.22,11.83,11.83,16.2,16.2,13.66,13.66,3756000.00,0,250020000,125.58,0
470900,17.35,1.46,1.46,5.15,5.15,19.24,19.24,44.58,44.58,21700.00,117,2090000000,125.59,1
224800,25.9,5.71,5.71,5.71,5.71,10.92,10.92,13.85,13.85,162720.00,7.41,352850000,125.6,0
3229000,19.91,5.57,5.57,27.3,27.3,29.37,29.37,70.32,70.32,183866.00,70.88,4610000000,125.6,1
474200,10.42,3.78,3.78,8.32,8.32,7.31,7.31,6,6,651561.00,96.27,787440000,125.62,0
164400,27.38,7.67,7.67,6.45,6.45,7.67,7.67,31,31,5393037.00,29.99,115940000,125.64,0
5257900,13.37,-3.19,3.19,4.13,4.13,28.07,28.07,35.32,35.32,91245.00,147.08,2510000000,125.65,0
856500,13.19,2.73,2.73,5.44,5.44,3.86,3.86,7.41,7.41,14934780.00,6.49,4520000000,125.66,0
287500,33.48,3.46,3.46,3.05,3.05,-1.56,1.56,11.6,11.6,2383010.00,7.57,1540000000,125.66,0
605400,13.2,3.53,3.53,3.53,3.53,11.86,11.86,31.34,31.34,975146.00,5.74,1080000000,125.66,0
1063200,26,3.79,3.79,12.55,12.55,23.52,23.52,60,60,2382987.00,10.41,1090000000,125.68,0
2293000,10.24,4.07,4.07,5.68,5.68,10.94,10.94,21.04,21.04,624333.00,97.47,6350000000,125.69,1
385600,16.23,-4.75,4.75,3.57,3.57,-17.99,17.99,-14.71,14.71,686073.00,32.94,429440000,125.7,1
154900,36.03,3.12,3.12,10.76,10.76,10.49,10.49,9.35,9.35,5393037.00,29.99,361670000,125.71,0
1140300,18.96,3.83,3.83,5.45,5.45,5.86,5.86,14.29,14.29,1088205.00,6.32,2350000000,125.71,0
