tcin,location_id,location_type_c,start_d,end_d
"88347594","1057","STR","2023-03-12","9999-12-31"
"88347594","1058","STR","2023-03-12","9999-12-31"
"88347594","1059","STR","2023-03-12","9999-12-31"
"88347594","1060","STR","2023-03-12","9999-12-31"
"88347594","1061","STR","2023-03-12","9999-12-31"
"88347594","1062","STR","2023-03-12","9999-12-31"
"88347594","1063","STR","2023-03-12","9999-12-31"
"88347594","1064","STR","2023-09-24","9999-12-31"
"88347594","1065","STR","2023-03-12","9999-12-31"
"88347594","1066","STR","2023-03-12","9999-12-31"
"88347594","1069","STR","2023-03-12","9999-12-31"
"88347594","1070","STR","2023-03-12","9999-12-31"
"88347594","1071","STR","2023-03-12","9999-12-31"
"88347594","1072","STR","2023-03-12","9999-12-31"
"88347594","1073","STR","2023-03-12","9999-12-31"
"88347594","1074","STR","2023-03-12","9999-12-31"
"88347594","1075","STR","2023-09-24","9999-12-31"
"88347594","1076","STR","2023-03-12","9999-12-31"
"88347594","1077","STR","2023-03-12","9999-12-31"
"88347594","1078","STR","2023-03-12","9999-12-31"
"88347594","1079","STR","2023-03-12","9999-12-31"
"88347594","1080","STR","2023-03-12","9999-12-31"
"88347594","1081","STR","2023-03-12","9999-12-31"
"88347594","1082","STR","2023-03-12","9999-12-31"
"88347594","1083","STR","2023-03-12","9999-12-31"
"88347594","1084","STR","2023-03-12","9999-12-31"
"88347594","1085","STR","2023-03-12","9999-12-31"
"88347594","1086","STR","2023-03-12","9999-12-31"
"88347594","1087","STR","2023-03-12","9999-12-31"
"88347594","1088","STR","2023-03-12","9999-12-31"
"88347594","1090","STR","2023-03-12","9999-12-31"
"88347594","1091","STR","2023-03-12","9999-12-31"
"88347594","1092","STR","2023-03-12","9999-12-31"
"88347594","1094","STR","2023-03-12","9999-12-31"
"88347594","1095","STR","2023-03-12","9999-12-31"
"88347594","1096","STR","2023-03-12","9999-12-31"
"88347594","1097","STR","2023-03-12","9999-12-31"
"88347594","1098","STR","2023-03-12","9999-12-31"
"88347594","1100","STR","2023-03-12","9999-12-31"
"88347594","1101","STR","2023-03-12","9999-12-31"
"88347594","1102","STR","2023-03-12","9999-12-31"
"88347594","1103","STR","2023-03-12","9999-12-31"
"88347594","1104","STR","2023-03-12","9999-12-31"
"88347594","1105","STR","2023-03-12","9999-12-31"
"88347594","1106","STR","2023-03-12","9999-12-31"
"88347594","1107","STR","2023-03-12","9999-12-31"
"88347594","1108","STR","2023-03-12","9999-12-31"
"88347594","1109","STR","2023-03-12","9999-12-31"
"88347594","1110","STR","2023-03-12","9999-12-31"
"88347594","1112","STR","2023-03-12","9999-12-31"
"88347594","1113","STR","2023-03-12","9999-12-31"
"88347594","1114","STR","2023-03-12","9999-12-31"
"88347594","1115","STR","2023-03-12","9999-12-31"
"88347594","1116","STR","2023-03-12","9999-12-31"
"88347594","1117","STR","2023-03-12","9999-12-31"
"88347594","1118","STR","2023-03-12","9999-12-31"
"88347594","1120","STR","2023-03-12","9999-12-31"
"88347594","1121","STR","2023-03-12","9999-12-31"
"88347594","1122","STR","2023-03-12","9999-12-31"
"88347594","1124","STR","2023-03-12","9999-12-31"
"88347594","1125","STR","2023-03-12","9999-12-31"
"88347594","1126","STR","2023-03-12","9999-12-31"
"88347594","1128","STR","2023-03-12","9999-12-31"
"88347594","1129","STR","2023-03-12","9999-12-31"
"88347594","1131","STR","2023-03-12","9999-12-31"
"88347594","1132","STR","2023-03-12","9999-12-31"
"88347594","1133","STR","2023-03-12","9999-12-31"
"88347594","1134","STR","2023-03-12","9999-12-31"
"88347594","1135","STR","2023-03-12","9999-12-31"
"88347594","1136","STR","2023-03-12","9999-12-31"
"88347594","1137","STR","2023-03-12","9999-12-31"
"88347594","1138","STR","2023-03-12","9999-12-31"
"88347594","1139","STR","2023-03-12","9999-12-31"
"88347594","1140","STR","2023-03-12","9999-12-31"
"88347594","1141","STR","2023-03-12","9999-12-31"
"88347594","1142","STR","2023-03-12","9999-12-31"
"88347594","1143","STR","2023-03-12","9999-12-31"
"88347594","1144","STR","2023-03-12","9999-12-31"
"88347594","1146","STR","2023-03-12","9999-12-31"
"88347594","1147","STR","2023-03-12","9999-12-31"
"88347594","1148","STR","2023-03-12","9999-12-31"
"88347594","1150","STR","2023-03-12","9999-12-31"
"88347594","1151","STR","2023-03-12","9999-12-31"
"88347594","1152","STR","2023-03-12","9999-12-31"
"88347594","1153","STR","2023-03-12","9999-12-31"
"88347594","1154","STR","2023-03-12","9999-12-31"
"88347594","1155","STR","2023-03-12","9999-12-31"
"88347594","1156","STR","2023-03-12","9999-12-31"
"88347594","1157","STR","2023-03-12","9999-12-31"
"88347594","1158","STR","2023-03-12","9999-12-31"
"88347594","1159","STR","2023-03-12","9999-12-31"
"88347594","1160","STR","2023-03-12","9999-12-31"
"88347594","1161","STR","2023-03-12","9999-12-31"
"88347594","1162","STR","2023-03-12","9999-12-31"
"88347594","1163","STR","2023-03-12","9999-12-31"
"88347594","1164","STR","2023-03-12","9999-12-31"
"88347594","1165","STR","2023-03-12","9999-12-31"
"88347594","1166","STR","2023-03-12","9999-12-31"
"88347594","1167","STR","2023-03-12","9999-12-31"
"88347594","1168","STR","2023-03-12","9999-12-31"
"88347594","1169","STR","2023-03-12","9999-12-31"
"88347594","1170","STR","2023-03-12","9999-12-31"
"88347594","1171","STR","2023-03-12","9999-12-31"
"88347594","1172","STR","2023-03-12","9999-12-31"
"88347594","1175","STR","2023-03-12","9999-12-31"
"88347594","1176","STR","2023-03-12","9999-12-31"
"88347594","1177","STR","2023-03-12","9999-12-31"
"88347594","1178","STR","2023-03-12","9999-12-31"
"88347594","1179","STR","2023-03-12","9999-12-31"
"88347594","1180","STR","2023-03-12","9999-12-31"
"88347594","1181","STR","2023-03-12","9999-12-31"
"88347594","1182","STR","2023-03-12","9999-12-31"
"88347594","1183","STR","2023-03-12","9999-12-31"
"88347594","1184","STR","2023-03-12","9999-12-31"
"88347594","1185","STR","2023-03-12","9999-12-31"
"88347594","1186","STR","2023-03-12","9999-12-31"
"88347594","1187","STR","2023-03-12","9999-12-31"
"88347594","1188","STR","2023-03-12","9999-12-31"
"88347594","1189","STR","2023-03-12","9999-12-31"
"88347594","1190","STR","2023-03-12","9999-12-31"
"88347594","1191","STR","2023-03-12","9999-12-31"
"88347594","1192","STR","2023-03-12","9999-12-31"
"88347594","1193","STR","2023-03-12","9999-12-31"
"88347594","1194","STR","2023-03-12","9999-12-31"
"88347594","1195","STR","2023-03-12","9999-12-31"
"88347594","1196","STR","2023-03-12","9999-12-31"
"88347594","1197","STR","2023-03-12","9999-12-31"
"88347594","1198","STR","2023-03-12","9999-12-31"
"88347594","1199","STR","2023-03-12","9999-12-31"
"88347594","1200","STR","2023-03-12","9999-12-31"
"88347594","1201","STR","2023-03-12","9999-12-31"
"88347594","1204","STR","2023-09-24","9999-12-31"
"88347594","1205","STR","2023-03-12","9999-12-31"
"88347594","1206","STR","2023-03-12","9999-12-31"
"88347594","1207","STR","2023-03-12","9999-12-31"
"88347594","1208","STR","2023-03-12","9999-12-31"
"88347594","1209","STR","2023-03-12","9999-12-31"
"88347594","1210","STR","2023-03-12","9999-12-31"
"88347594","1211","STR","2023-03-12","9999-12-31"
"88347594","1212","STR","2023-03-12","9999-12-31"
"88347594","1213","STR","2023-03-12","9999-12-31"
"88347594","1214","STR","2023-03-12","9999-12-31"
"88347594","1215","STR","2023-04-02","9999-12-31"
"88347594","1216","STR","2023-03-12","9999-12-31"
"88347594","1217","STR","2023-03-12","9999-12-31"
"88347594","1218","STR","2023-03-12","9999-12-31"
"88347594","1219","STR","2023-03-12","9999-12-31"
"88347594","1220","STR","2023-03-12","9999-12-31"
"88347594","1221","STR","2023-03-12","9999-12-31"
"88347594","1222","STR","2023-03-12","9999-12-31"
"88347594","1223","STR","2023-03-12","9999-12-31"
"88347594","1224","STR","2023-03-12","9999-12-31"
"88347594","1225","STR","2023-03-12","9999-12-31"
"88347594","1226","STR","2023-03-12","9999-12-31"
"88347594","1227","STR","2023-03-12","9999-12-31"
"88347594","1228","STR","2023-03-12","9999-12-31"
"88347594","1229","STR","2023-03-12","9999-12-31"
"88347594","1230","STR","2023-03-12","9999-12-31"
"88347594","1231","STR","2023-03-12","9999-12-31"
"88347594","1232","STR","2023-03-12","9999-12-31"
"88347594","1233","STR","2023-03-12","9999-12-31"
"88347594","1234","STR","2023-03-12","9999-12-31"
"88347594","1235","STR","2023-03-12","9999-12-31"
"88347594","1236","STR","2023-03-12","9999-12-31"
"88347594","1237","STR","2023-03-12","9999-12-31"
"88347594","1238","STR","2023-03-12","9999-12-31"
"88347594","1239","STR","2023-03-12","9999-12-31"
"88347594","1241","STR","2023-03-12","9999-12-31"
"88347594","1242","STR","2023-03-12","9999-12-31"
"88347594","1244","STR","2023-03-12","9999-12-31"
"88347594","1247","STR","2023-03-12","9999-12-31"
"88347594","1248","STR","2023-03-12","9999-12-31"
"88347594","1249","STR","2023-03-12","9999-12-31"
"88347594","1250","STR","2023-03-12","9999-12-31"
"88347594","1251","STR","2023-03-12","9999-12-31"
"88347594","1252","STR","2023-03-12","9999-12-31"
"88347594","1253","STR","2023-03-12","9999-12-31"
"88347594","1254","STR","2023-03-12","9999-12-31"
"88347594","1255","STR","2023-03-12","9999-12-31"
"88347594","1256","STR","2023-03-12","9999-12-31"
"88347594","1257","STR","2023-09-24","9999-12-31"
"88347594","1258","STR","2023-03-12","9999-12-31"
"88347594","1259","STR","2023-03-12","9999-12-31"
"88347594","1260","STR","2023-03-12","9999-12-31"
"88347594","1261","STR","2023-03-12","9999-12-31"
"88347594","1263","STR","2023-03-12","9999-12-31"
"88347594","1264","STR","2023-03-12","9999-12-31"
"88347594","1265","STR","2023-03-12","9999-12-31"
"88347594","1266","STR","2023-03-12","9999-12-31"
"88347594","1267","STR","2023-03-12","9999-12-31"
"88347594","1268","STR","2023-03-12","9999-12-31"
"88347594","1269","STR","2023-03-12","9999-12-31"
"88347594","1270","STR","2023-03-12","9999-12-31"
"88347594","1271","STR","2023-03-12","9999-12-31"
"88347594","1272","STR","2023-03-12","9999-12-31"
"88347594","1273","STR","2023-03-12","9999-12-31"
"88347594","1274","STR","2023-03-12","9999-12-31"
"88347594","1275","STR","2023-03-12","9999-12-31"
"88347594","1278","STR","2023-03-12","9999-12-31"
"88347594","1279","STR","2023-03-12","9999-12-31"
"88347594","1280","STR","2023-03-12","9999-12-31"
"88347594","1281","STR","2023-02-05","9999-12-31"
"88347594","1282","STR","2023-03-12","9999-12-31"
"88347594","1283","STR","2023-03-12","9999-12-31"
"88347594","1284","STR","2023-03-12","9999-12-31"
"88347594","1285","STR","2023-03-12","9999-12-31"
"88347594","1286","STR","2023-03-12","9999-12-31"
"88347594","1287","STR","2023-03-12","9999-12-31"
"88347594","1288","STR","2023-03-12","9999-12-31"
"88347594","1289","STR","2023-03-12","9999-12-31"
"88347594","1290","STR","2023-03-12","9999-12-31"
"88347594","1291","STR","2023-03-12","9999-12-31"
"88347594","1292","STR","2023-09-24","9999-12-31"
"88347594","1293","STR","2023-03-12","9999-12-31"
"88347594","1294","STR","2023-03-12","9999-12-31"
"88347594","1295","STR","2023-03-12","9999-12-31"
"88347594","1296","STR","2023-03-12","9999-12-31"
"88347594","1298","STR","2023-03-12","9999-12-31"
"88347594","1299","STR","2023-03-12","9999-12-31"
"88347594","1300","STR","2023-03-12","9999-12-31"
"88347594","1301","STR","2023-03-12","9999-12-31"
"88347594","1302","STR","2023-03-12","9999-12-31"
"88347594","1303","STR","2023-03-12","9999-12-31"
"88347594","1304","STR","2023-03-12","9999-12-31"
"88347594","1305","STR","2023-03-12","9999-12-31"
"88347594","1306","STR","2023-03-12","9999-12-31"
"88347594","1307","STR","2023-03-12","9999-12-31"
"88347594","1308","STR","2023-03-12","9999-12-31"
"88347594","1309","STR","2023-03-12","9999-12-31"
"88347594","1310","STR","2023-03-12","9999-12-31"
"88347594","1311","STR","2023-03-12","9999-12-31"
"88347594","1312","STR","2023-03-12","9999-12-31"
"88347594","1313","STR","2023-03-12","9999-12-31"
"88347594","1314","STR","2023-03-12","9999-12-31"
"88347594","1315","STR","2023-03-12","9999-12-31"
"88347594","1316","STR","2023-03-12","9999-12-31"
"88347594","1317","STR","2023-03-12","9999-12-31"
"88347594","1318","STR","2023-03-12","9999-12-31"
"88347594","1319","STR","2023-03-12","9999-12-31"
"88347594","1322","STR","2023-03-12","9999-12-31"
"88347594","1323","STR","2023-03-12","9999-12-31"
"88347594","1324","STR","2023-03-12","9999-12-31"
"88347594","1325","STR","2023-03-12","9999-12-31"
"88347594","1326","STR","2023-03-12","9999-12-31"
"88347594","1327","STR","2023-03-12","9999-12-31"
"88347594","1328","STR","2023-03-12","9999-12-31"
"88347594","1329","STR","2023-03-12","9999-12-31"
"88347594","1330","STR","2023-03-12","9999-12-31"
"88347594","1331","STR","2023-03-12","9999-12-31"
"88347594","1332","STR","2023-03-12","9999-12-31"
"88347594","1333","STR","2023-03-12","9999-12-31"
"88347594","1334","STR","2023-03-12","9999-12-31"
"88347594","1335","STR","2023-03-12","9999-12-31"
"88347594","1336","STR","2023-03-12","9999-12-31"
"88347594","1337","STR","2023-03-12","9999-12-31"
"88347594","1338","STR","2023-03-12","9999-12-31"
"88347594","1339","STR","2023-03-12","9999-12-31"
"88347594","1340","STR","2023-03-12","9999-12-31"
"88347594","1341","STR","2023-03-12","9999-12-31"
"88347594","1342","STR","2023-03-12","9999-12-31"
"88347594","1344","STR","2023-03-12","9999-12-31"
"88347594","1345","STR","2023-03-12","9999-12-31"
"88347594","1346","STR","2023-03-12","9999-12-31"
"88347594","1347","STR","2023-03-12","9999-12-31"
"88347594","1348","STR","2023-03-12","9999-12-31"
"88347594","1349","STR","2023-03-12","9999-12-31"
"88347594","1350","STR","2023-03-12","9999-12-31"
"88347594","1351","STR","2023-03-12","9999-12-31"
"88347594","1352","STR","2023-03-12","9999-12-31"
"88347594","1353","STR","2023-03-12","9999-12-31"
"88347594","1354","STR","2023-03-12","9999-12-31"
"88347594","1355","STR","2023-03-12","9999-12-31"
"88347594","1356","STR","2023-03-12","9999-12-31"
"88347594","1357","STR","2023-03-12","9999-12-31"
"88347594","1358","STR","2023-03-12","9999-12-31"
"88347594","1359","STR","2023-03-12","9999-12-31"
"88347594","1360","STR","2023-03-12","9999-12-31"
"88347594","1361","STR","2023-03-12","9999-12-31"
"88347594","1362","STR","2023-03-12","9999-12-31"
"88347594","1363","STR","2023-03-12","9999-12-31"
"88347594","1364","STR","2023-03-12","9999-12-31"
"88347594","1365","STR","2023-03-12","9999-12-31"
"88347594","1366","STR","2023-03-12","9999-12-31"
"88347594","1367","STR","2023-03-12","9999-12-31"
"88347594","1368","STR","2023-03-12","9999-12-31"
"88347594","1369","STR","2023-03-12","9999-12-31"
"88347594","1370","STR","2023-03-12","9999-12-31"
"88347594","1371","STR","2023-03-12","9999-12-31"
"88347594","1372","STR","2023-02-12","9999-12-31"
"88347594","1373","STR","2023-03-12","9999-12-31"
"88347594","1374","STR","2023-03-12","9999-12-31"
"88347594","1375","STR","2023-03-12","9999-12-31"
"88347594","1376","STR","2023-03-12","9999-12-31"
"88347594","1377","STR","2023-03-12","9999-12-31"
"88347594","1378","STR","2023-03-12","9999-12-31"
"88347594","1380","STR","2023-03-12","9999-12-31"
"88347594","1381","STR","2023-03-12","9999-12-31"
"88347594","1382","STR","2023-03-12","9999-12-31"
"88347594","1383","STR","2023-03-12","9999-12-31"
"88347594","1384","STR","2023-03-12","9999-12-31"
"88347594","1385","STR","2023-03-12","9999-12-31"
"88347594","1386","STR","2023-03-12","9999-12-31"
"88347594","1388","STR","2023-03-12","9999-12-31"
"88347594","1389","STR","2023-03-12","9999-12-31"
"88347594","1390","STR","2023-03-12","9999-12-31"
"88347594","1391","STR","2023-03-12","9999-12-31"
"88347594","1392","STR","2023-03-12","9999-12-31"
"88347594","1393","STR","2023-03-12","9999-12-31"
"88347594","1394","STR","2023-03-12","9999-12-31"
"88347594","1395","STR","2023-03-12","9999-12-31"
"88347594","1396","STR","2023-03-12","9999-12-31"
"88347594","1397","STR","2023-03-12","9999-12-31"
"88347594","1398","STR","2023-03-12","9999-12-31"
"88347594","1399","STR","2023-03-12","9999-12-31"
"88347594","1400","STR","2023-03-12","9999-12-31"
"88347594","1401","STR","2023-03-12","9999-12-31"
"88347594","1402","STR","2023-03-12","9999-12-31"
"88347594","1403","STR","2023-03-12","9999-12-31"
"88347594","1404","STR","2023-03-12","9999-12-31"
"88347594","1405","STR","2023-03-12","9999-12-31"
"88347594","1406","STR","2023-03-12","9999-12-31"
"88347594","1407","STR","2023-03-12","9999-12-31"
"88347594","1409","STR","2023-03-12","9999-12-31"
"88347594","1410","STR","2023-03-12","9999-12-31"
"88347594","1411","STR","2023-03-12","9999-12-31"
"88347594","1413","STR","2023-03-12","9999-12-31"
"88347594","1414","STR","2023-03-12","9999-12-31"
"88347594","1415","STR","2023-03-12","9999-12-31"
"88347594","1416","STR","2023-03-12","9999-12-31"
"88347594","1417","STR","2023-03-12","9999-12-31"
"88347594","1418","STR","2023-03-12","9999-12-31"
"88347594","1419","STR","2023-09-24","9999-12-31"
"88347594","1420","STR","2023-03-12","9999-12-31"
"88347594","1421","STR","2023-03-12","9999-12-31"
"88347594","1422","STR","2023-03-12","9999-12-31"
"88347594","1423","STR","2023-03-12","9999-12-31"
"88347594","1424","STR","2023-03-12","9999-12-31"
"88347594","1425","STR","2023-03-12","9999-12-31"
"88347594","1426","STR","2023-03-12","9999-12-31"
"88347594","1427","STR","2023-03-12","9999-12-31"
"88347594","1428","STR","2023-03-12","9999-12-31"
"88347594","1429","STR","2023-03-12","9999-12-31"
"88347594","1430","STR","2023-03-12","9999-12-31"
"88347594","1431","STR","2023-03-12","9999-12-31"
"88347594","1432","STR","2023-03-12","9999-12-31"
"88347594","1435","STR","2023-03-12","9999-12-31"
"88347594","1436","STR","2023-03-12","9999-12-31"
"88347594","1437","STR","2023-03-12","9999-12-31"
"88347594","1439","STR","2023-03-12","9999-12-31"
"88347594","1441","STR","2023-03-12","9999-12-31"
"88347594","1442","STR","2023-03-12","9999-12-31"
"88347594","1443","STR","2023-03-12","9999-12-31"
"88347594","1444","STR","2023-03-12","9999-12-31"
"88347594","1445","STR","2023-03-12","9999-12-31"
"88347594","1446","STR","2023-03-12","9999-12-31"
"88347594","1447","STR","2023-03-12","9999-12-31"
"88347594","1448","STR","2023-03-12","9999-12-31"
"88347594","1449","STR","2023-03-12","9999-12-31"
"88347594","1450","STR","2023-03-12","9999-12-31"
"88347594","1451","STR","2023-03-12","9999-12-31"
"88347594","1452","STR","2023-03-12","9999-12-31"
"88347594","1453","STR","2023-03-12","9999-12-31"
"88347594","1454","STR","2023-03-12","9999-12-31"
"88347594","1455","STR","2023-03-12","9999-12-31"
"88347594","1456","STR","2023-03-12","9999-12-31"
"88347594","1457","STR","2023-03-12","9999-12-31"
"88347594","1458","STR","2023-03-12","9999-12-31"
"88347594","1459","STR","2023-03-12","9999-12-31"
"88347594","1460","STR","2023-03-12","9999-12-31"
"88347594","1461","STR","2023-03-12","9999-12-31"
"88347594","1462","STR","2023-03-12","9999-12-31"
"88347594","1463","STR","2023-03-12","9999-12-31"
"88347594","1464","STR","2023-03-12","9999-12-31"
"88347594","1465","STR","2023-03-12","9999-12-31"
"88347594","1466","STR","2023-03-12","9999-12-31"
"88347594","1467","STR","2023-03-12","9999-12-31"
"88347594","1468","STR","2023-03-12","9999-12-31"
"88347594","1469","STR","2023-03-12","9999-12-31"
"88347594","1470","STR","2023-09-24","9999-12-31"
"88347594","1471","STR","2023-03-12","9999-12-31"
"88347594","1472","STR","2023-03-12","9999-12-31"
"88347594","1473","STR","2023-03-12","9999-12-31"
"88347594","1474","STR","2023-03-12","9999-12-31"
"88347594","1475","STR","2023-03-12","9999-12-31"
"88347594","1476","STR","2023-03-12","9999-12-31"
"88347594","1477","STR","2023-03-12","9999-12-31"
"88347594","1478","STR","2023-03-12","9999-12-31"
"88347594","1479","STR","2023-03-12","9999-12-31"
"88347594","1480","STR","2023-03-12","9999-12-31"
"88347594","1481","STR","2023-03-12","9999-12-31"
"88347594","1482","STR","2023-03-12","9999-12-31"
"88347594","1483","STR","2023-03-12","9999-12-31"
"88347594","1484","STR","2023-06-04","9999-12-31"
"88347594","1485","STR","2023-03-12","9999-12-31"
"88347594","1486","STR","2023-03-12","9999-12-31"
"88347594","1487","STR","2023-03-12","9999-12-31"
"88347594","1489","STR","2023-03-12","9999-12-31"
"88347594","1490","STR","2023-03-12","9999-12-31"
"88347594","1491","STR","2023-03-12","9999-12-31"
"88347594","1492","STR","2023-03-12","9999-12-31"
"88347594","1493","STR","2023-03-12","9999-12-31"
"88347594","1495","STR","2023-03-12","9999-12-31"
"88347594","1496","STR","2023-03-12","9999-12-31"
"88347594","1497","STR","2023-03-12","9999-12-31"
"88347594","1499","STR","2023-03-12","9999-12-31"
"88347594","1500","STR","2023-03-12","9999-12-31"
"88347594","1501","STR","2023-03-12","9999-12-31"
"88347594","1502","STR","2023-03-12","9999-12-31"
"88347594","1504","STR","2023-03-12","9999-12-31"
"88347594","1505","STR","2023-03-12","9999-12-31"
"88347594","1506","STR","2023-03-12","9999-12-31"
"88347594","1507","STR","2023-03-12","9999-12-31"
"88347594","1508","STR","2023-03-12","9999-12-31"
"88347594","1509","STR","2023-03-12","9999-12-31"
"88347594","1510","STR","2023-03-12","9999-12-31"
"88347594","1511","STR","2023-03-12","9999-12-31"
"88347594","1512","STR","2023-03-12","9999-12-31"
"88347594","1513","STR","2023-03-12","9999-12-31"
"88347594","1514","STR","2023-03-12","9999-12-31"
"88347594","1515","STR","2023-03-12","9999-12-31"
"88347594","1516","STR","2023-03-12","9999-12-31"
"88347594","1517","STR","2023-03-12","9999-12-31"
"88347594","1518","STR","2023-03-12","9999-12-31"
"88347594","1519","STR","2023-03-12","9999-12-31"
"88347594","1520","STR","2023-03-12","9999-12-31"
"88347594","1521","STR","2023-03-12","9999-12-31"
"88347594","1522","STR","2023-03-12","9999-12-31"
"88347594","1523","STR","2023-03-12","9999-12-31"
"88347594","1524","STR","2023-03-12","9999-12-31"
"88347594","1525","STR","2023-03-12","9999-12-31"
"88347594","1526","STR","2023-03-12","9999-12-31"
"88347594","1527","STR","2023-03-12","9999-12-31"
"88347594","1528","STR","2023-03-12","9999-12-31"
"88347594","1529","STR","2023-03-12","9999-12-31"
"88347594","1530","STR","2023-03-12","9999-12-31"
"88347594","1531","STR","2023-03-12","9999-12-31"
"88347594","1532","STR","2023-03-12","9999-12-31"
"88347594","1533","STR","2023-03-12","9999-12-31"
"88347594","1534","STR","2023-03-12","9999-12-31"
"88347594","1535","STR","2023-03-12","9999-12-31"
"88347594","1536","STR","2023-03-12","9999-12-31"
"88347594","1537","STR","2023-03-12","9999-12-31"
"88347594","1538","STR","2023-03-12","9999-12-31"
"88347594","1539","STR","2023-03-12","9999-12-31"
"88347594","1540","STR","2023-03-12","9999-12-31"
"88347594","1541","STR","2023-03-12","9999-12-31"
"88347594","1542","STR","2023-03-12","9999-12-31"
"88347594","1543","STR","2023-03-12","9999-12-31"
"88347594","1544","STR","2023-03-12","9999-12-31"
"88347594","1545","STR","2023-03-12","9999-12-31"
"88347594","1546","STR","2023-03-12","9999-12-31"
"88347594","1547","STR","2023-03-12","9999-12-31"
"88347594","1548","STR","2023-03-12","9999-12-31"
"88347594","1750","STR","2023-03-12","9999-12-31"
"88347594","1751","STR","2023-03-12","9999-12-31"
"88347594","1752","STR","2023-03-12","9999-12-31"
"88347594","1753","STR","2023-03-12","9999-12-31"
"88347594","1754","STR","2023-03-12","9999-12-31"
"88347594","1755","STR","2023-03-12","9999-12-31"
"88347594","1756","STR","2023-03-12","9999-12-31"
"88347594","1757","STR","2023-03-12","9999-12-31"
"88347594","1759","STR","2023-03-12","9999-12-31"
"88347594","1760","STR","2023-03-12","9999-12-31"
"88347594","1761","STR","2023-03-12","9999-12-31"
"88347594","1762","STR","2023-03-12","9999-12-31"
"88347594","1763","STR","2023-03-12","9999-12-31"
"88347594","1764","STR","2023-03-12","9999-12-31"
"88347594","1765","STR","2023-03-12","9999-12-31"
"88347594","1766","STR","2023-03-12","9999-12-31"
"88347594","1767","STR","2023-03-12","9999-12-31"
"88347594","1768","STR","2023-03-12","9999-12-31"
"88347594","1769","STR","2023-03-12","9999-12-31"
"88347594","1770","STR","2023-03-12","9999-12-31"
"88347594","1771","STR","2023-03-12","9999-12-31"
"88347594","1772","STR","2023-03-12","9999-12-31"
"88347594","1773","STR","2023-03-12","9999-12-31"
"88347594","1774","STR","2023-03-12","9999-12-31"
"88347594","1775","STR","2023-03-12","9999-12-31"
"88347594","1776","STR","2023-03-12","9999-12-31"
"88347594","1777","STR","2023-03-12","9999-12-31"
"88347594","1780","STR","2023-03-12","9999-12-31"
"88347594","1782","STR","2023-03-12","9999-12-31"
"88347594","1783","STR","2023-03-12","9999-12-31"
"88347594","1784","STR","2023-03-12","9999-12-31"
"88347594","1785","STR","2023-03-12","9999-12-31"
"88347594","1786","STR","2023-03-12","9999-12-31"
"88347594","1787","STR","2023-03-12","9999-12-31"
"88347594","1788","STR","2023-03-12","9999-12-31"
"88347594","1789","STR","2023-03-12","9999-12-31"
"88347594","1790","STR","2023-03-12","9999-12-31"
"88347594","1791","STR","2023-03-12","9999-12-31"
"88347594","1792","STR","2023-03-12","9999-12-31"
"88347594","1793","STR","2023-03-12","9999-12-31"
"88347594","1794","STR","2023-03-12","9999-12-31"
"88347594","1795","STR","2023-03-12","9999-12-31"
"88347594","1796","STR","2023-03-12","9999-12-31"
"88347594","1797","STR","2023-03-12","9999-12-31"
"88347594","1798","STR","2023-03-12","9999-12-31"
"88347594","1799","STR","2023-03-12","9999-12-31"
"88347594","1800","STR","2023-03-12","9999-12-31"
"88347594","1801","STR","2023-03-12","9999-12-31"
"88347594","1802","STR","2023-03-12","9999-12-31"
"88347594","1803","STR","2023-03-12","9999-12-31"
"88347594","1804","STR","2023-03-12","9999-12-31"
"88347594","1805","STR","2023-03-12","9999-12-31"
"88347594","1806","STR","2023-03-12","9999-12-31"
"88347594","1807","STR","2023-03-12","9999-12-31"
"88347594","1808","STR","2023-03-12","9999-12-31"
"88347594","1809","STR","2023-03-12","9999-12-31"
"88347594","1811","STR","2023-03-12","9999-12-31"
"88347594","1812","STR","2023-03-12","9999-12-31"
"88347594","1813","STR","2023-03-12","9999-12-31"
"88347594","1814","STR","2023-03-12","9999-12-31"
"88347594","1815","STR","2023-03-05","9999-12-31"
"88347594","1816","STR","2023-03-12","9999-12-31"
"88347594","1818","STR","2023-03-12","9999-12-31"
"88347594","1819","STR","2023-03-12","9999-12-31"
"88347594","1820","STR","2023-03-12","9999-12-31"
"88347594","1821","STR","2023-03-12","9999-12-31"
"88347594","1823","STR","2023-03-12","9999-12-31"
"88347594","1824","STR","2023-03-12","9999-12-31"
"88347594","1825","STR","2023-03-12","9999-12-31"
"88347594","1826","STR","2023-03-12","9999-12-31"
"88347594","1827","STR","2023-03-12","9999-12-31"
"88347594","1828","STR","2023-03-12","9999-12-31"
"88347594","1829","STR","2023-03-12","9999-12-31"
"88347594","1830","STR","2023-03-12","9999-12-31"
"88347594","1831","STR","2023-03-12","9999-12-31"
"88347594","1832","STR","2023-03-12","9999-12-31"
"88347594","1833","STR","2023-03-12","9999-12-31"
"88347594","1834","STR","2023-03-12","9999-12-31"
"88347594","1835","STR","2023-03-12","9999-12-31"
"88347594","1836","STR","2023-03-12","9999-12-31"
"88347594","1837","STR","2023-03-12","9999-12-31"
"88347594","1838","STR","2023-03-12","9999-12-31"
"88347594","1839","STR","2023-03-12","9999-12-31"
"88347594","1840","STR","2023-03-12","9999-12-31"
