lno,tcin,location_id,effective_d,expiry_d,regular_retail_a,current_retail_a,channel_n
4673,"77615852","1834","2023-11-05","2023-11-19","499.99","499.99","STORE"
4674,"77615852","2283","2023-11-05","2023-11-19","499.99","499.99","STORE"
4675,"77615852","2323","2023-11-05","2023-11-19","499.99","499.99","STORE"
4676,"77615852","3313","2023-11-05","2023-11-19","499.99","499.99","STORE"
4677,"77615852","3359","2023-11-05","2023-11-19","499.99","499.99","STORE"
4678,"77615852","659","2023-11-05","2023-11-19","499.99","499.99","STORE"
4679,"77615852","67","2023-11-05","2023-11-19","499.99","499.99","STORE"
4680,"77615852","1126","2023-11-05","2023-11-19","499.99","499.99","STORE"
4681,"77615852","1236","2023-11-05","2023-11-19","499.99","499.99","STORE"
4682,"77615852","1806","2023-11-05","2023-11-19","499.99","499.99","STORE"
4683,"77615852","2795","2023-11-05","2023-11-19","499.99","499.99","STORE"
4684,"77615852","3278","2023-11-05","2023-11-19","499.99","499.99","STORE"
4685,"77615852","1150","2023-11-05","2023-11-19","499.99","499.99","STORE"
4686,"77615852","279","2023-11-05","2023-11-19","499.99","499.99","STORE"
4687,"77615852","857","2023-11-05","2023-11-19","499.99","499.99","STORE"
4688,"77615852","941","2023-11-05","2023-11-19","499.99","499.99","STORE"
4689,"77615852","949","2023-11-05","2023-11-19","499.99","499.99","STORE"
4690,"77615852","3419","2023-11-05","2023-11-19","499.99","499.99","STORE"
4691,"77615852","1956","2023-11-05","2023-11-19","499.99","499.99","STORE"
4692,"77615852","13","2023-11-05","2023-11-19","499.99","499.99","STORE"
4693,"77615852","3298","2023-11-05","2023-11-19","499.99","499.99","STORE"
4694,"77615852","737","2023-11-05","2023-11-19","499.99","499.99","STORE"
4695,"77615852","911","2023-11-05","2023-11-19","499.99","499.99","STORE"
4696,"77615852","1811","2023-11-05","2023-11-19","499.99","499.99","STORE"
4697,"77615852","3236","2023-11-05","2023-11-19","499.99","499.99","STORE"
4698,"77615852","625","2023-11-05","2023-11-19","499.99","499.99","STORE"
4699,"77615852","2796","2023-11-05","2023-11-19","499.99","499.99","STORE"
4700,"77615852","1962","2023-11-05","2023-11-19","499.99","499.99","STORE"
4701,"77615852","2813","2023-11-05","2023-11-19","499.99","499.99","STORE"
4702,"77615852","1204","2023-11-05","2023-11-19","499.99","499.99","STORE"
4703,"77615852","2321","2023-11-05","2023-11-19","499.99","499.99","STORE"
4704,"77615852","1411","2023-11-05","2023-11-19","499.99","499.99","STORE"
4705,"77615852","85","2023-11-05","2023-11-19","499.99","499.99","STORE"
4706,"77615852","905","2023-11-05","2023-11-19","499.99","499.99","STORE"
4707,"77615852","2220","2023-11-05","2023-11-19","499.99","499.99","STORE"
4708,"77615852","2729","2023-11-05","2023-11-19","499.99","499.99","STORE"
4709,"77615852","769","2023-11-05","2023-11-19","499.99","499.99","STORE"
4710,"77615852","2649","2023-11-05","2023-11-19","499.99","499.99","STORE"
4711,"77615852","1060","2023-11-05","2023-11-19","499.99","499.99","STORE"
4712,"77615852","1120","2023-11-05","2023-11-19","499.99","499.99","STORE"
4713,"77615852","1308","2023-11-05","2023-11-19","499.99","499.99","STORE"
4714,"77615852","1882","2023-11-05","2023-11-19","499.99","499.99","STORE"
4715,"77615852","532","2023-11-05","2023-11-19","499.99","499.99","STORE"
4716,"77615852","2547","2023-11-05","2023-11-19","499.99","499.99","STORE"
4717,"77615852","1403","2023-11-05","2023-11-19","499.99","499.99","STORE"
4718,"77615852","1943","2023-11-05","2023-11-19","499.99","499.99","STORE"
4719,"77615852","895","2023-11-05","2023-11-19","499.99","499.99","STORE"
4720,"77615852","2840","2023-11-05","2023-11-19","499.99","499.99","STORE"
4721,"77615852","2889","2023-11-05","2023-11-19","499.99","499.99","STORE"
4722,"77615852","2175","2023-11-05","2023-11-19","499.99","499.99","STORE"
4723,"77615852","2091","2023-11-05","2023-11-19","499.99","499.99","STORE"
4724,"77615852","2067","2023-11-05","2023-11-19","499.99","499.99","STORE"
4725,"77615852","686","2023-11-05","2023-11-19","499.99","499.99","STORE"
4726,"77615852","1496","2023-11-05","2023-11-19","499.99","499.99","STORE"
4727,"77615852","656","2023-11-05","2023-11-19","499.99","499.99","STORE"
4728,"77615852","680","2023-11-05","2023-11-19","499.99","499.99","STORE"
4729,"77615852","2341","2023-11-05","2023-11-19","499.99","499.99","STORE"
4730,"77615852","2304","2023-11-05","2023-11-19","499.99","499.99","STORE"
4731,"77615852","2605","2023-11-05","2023-11-19","499.99","499.99","STORE"
4732,"77615852","870","2023-11-05","2023-11-19","499.99","499.99","STORE"
4733,"77615852","1032","2023-11-05","2023-11-19","499.99","499.99","STORE"
4734,"77615852","1449","2023-11-05","2023-11-19","499.99","499.99","STORE"
4735,"77615852","1751","2023-11-05","2023-11-19","499.99","499.99","STORE"
4736,"77615852","366","2023-11-05","2023-11-19","499.99","499.99","STORE"
4737,"77615852","1294","2023-11-05","2023-11-19","499.99","499.99","STORE"
4738,"77615852","1470","2023-11-05","2023-11-19","499.99","499.99","STORE"
4739,"77615852","1492","2023-11-05","2023-11-19","499.99","499.99","STORE"
4740,"77615852","1500","2023-11-05","2023-11-19","499.99","499.99","STORE"
4741,"77615852","661","2023-11-05","2023-11-19","499.99","499.99","STORE"
4742,"77615852","2387","2023-11-05","2023-11-19","499.99","499.99","STORE"
4743,"77615852","303","2023-11-05","2023-11-19","499.99","499.99","STORE"
4744,"77615852","1525","2023-11-05","2023-11-19","499.99","499.99","STORE"
4745,"77615852","836","2023-11-05","2023-11-19","499.99","499.99","STORE"
4746,"77615852","1011","2023-11-05","2023-11-19","499.99","499.99","STORE"
4747,"77615852","1836","2023-11-05","2023-11-19","499.99","499.99","STORE"
4748,"77615852","1873","2023-11-05","2023-11-19","499.99","499.99","STORE"
4749,"77615852","2184","2023-11-05","2023-11-19","499.99","499.99","STORE"
4750,"77615852","2412","2023-11-05","2023-11-19","499.99","499.99","STORE"
4751,"77615852","2772","2023-11-05","2023-11-19","499.99","499.99","STORE"
4752,"77615852","2851","2023-11-05","2023-11-19","499.99","499.99","STORE"
4753,"77615852","2259","2023-11-05","2023-11-19","499.99","499.99","STORE"
4754,"77615852","1865","2023-11-05","2023-11-19","499.99","499.99","STORE"
4755,"77615852","2615","2023-11-05","2023-11-19","499.99","499.99","STORE"
4756,"77615852","1983","2023-11-05","2023-11-19","499.99","499.99","STORE"
4757,"77615852","2132","2023-11-05","2023-11-19","499.99","499.99","STORE"
4758,"77615852","2194","2023-11-05","2023-11-19","499.99","499.99","STORE"
4759,"77615852","950","2023-11-05","2023-11-19","499.99","499.99","STORE"
4760,"77615852","1085","2023-11-05","2023-11-19","499.99","499.99","STORE"
4761,"77615852","1114","2023-11-05","2023-11-19","499.99","499.99","STORE"
4762,"77615852","1228","2023-11-05","2023-11-19","499.99","499.99","STORE"
4763,"77615852","771","2023-11-05","2023-11-19","499.99","499.99","STORE"
4764,"77615852","2118","2023-11-05","2023-11-19","499.99","499.99","STORE"
4765,"77615852","137","2023-11-05","2023-11-19","499.99","499.99","STORE"
4766,"77615852","43","2023-11-05","2023-11-19","499.99","499.99","STORE"
4767,"77615852","2875","2023-11-05","2023-11-19","499.99","499.99","STORE"
4768,"77615852","2879","2023-11-05","2023-11-19","499.99","499.99","STORE"
4769,"77615852","1152","2023-11-05","2023-11-19","499.99","499.99","STORE"
4770,"77615852","80","2023-11-05","2023-11-19","499.99","499.99","STORE"
4771,"77615852","301","2023-11-05","2023-11-19","499.99","499.99","STORE"
4772,"77615852","221","2023-11-05","2023-11-19","499.99","499.99","STORE"
4773,"77615852","838","2023-11-05","2023-11-19","499.99","499.99","STORE"
4774,"77615852","2537","2023-11-05","2023-11-19","499.99","499.99","STORE"
4775,"77615852","3395","2023-11-05","2023-11-19","499.99","499.99","STORE"
4776,"77615852","623","2023-11-05","2023-11-19","499.99","499.99","STORE"
4777,"77615852","669","2023-11-05","2023-11-19","499.99","499.99","STORE"
4778,"77615852","1046","2023-11-05","2023-11-19","499.99","499.99","STORE"
4779,"77615852","1456","2023-11-05","2023-11-19","499.99","499.99","STORE"
4780,"77615852","2034","2023-11-05","2023-11-19","499.99","499.99","STORE"
4781,"77615852","2432","2023-11-05","2023-11-19","499.99","499.99","STORE"
4782,"77615852","2527","2023-11-05","2023-11-19","499.99","499.99","STORE"
4783,"77615852","2568","2023-11-05","2023-11-19","499.99","499.99","STORE"
4784,"77615852","2804","2023-11-05","2023-11-19","499.99","499.99","STORE"
4785,"77615852","2881","2023-11-05","2023-11-19","499.99","499.99","STORE"
4786,"77615852","1350","2023-11-05","2023-11-19","499.99","499.99","STORE"
4787,"77615852","1059","2023-11-05","2023-11-19","499.99","499.99","STORE"
4788,"77615852","1077","2023-11-05","2023-11-19","499.99","499.99","STORE"
4789,"77615852","1334","2023-11-05","2023-11-19","499.99","499.99","STORE"
4790,"77615852","1814","2023-11-05","2023-11-19","499.99","499.99","STORE"
4791,"77615852","1499","2023-11-05","2023-11-19","499.99","499.99","STORE"
4792,"77615852","1217","2023-11-05","2023-11-19","499.99","499.99","STORE"
4793,"77615852","2430","2023-11-05","2023-11-19","499.99","499.99","STORE"
4794,"77615852","257","2023-11-05","2023-11-19","499.99","499.99","STORE"
4795,"77615852","3280","2023-11-05","2023-11-19","499.99","499.99","STORE"
4796,"77615852","677","2023-11-05","2023-11-19","499.99","499.99","STORE"
4797,"77615852","230","2023-11-05","2023-11-19","499.99","499.99","STORE"
4798,"77615852","2248","2023-11-05","2023-11-19","499.99","499.99","STORE"
4799,"77615852","1374","2023-11-05","2023-11-19","499.99","499.99","STORE"
4800,"77615852","79","2023-11-05","2023-11-19","499.99","499.99","STORE"
4801,"77615852","1916","2023-11-05","2023-11-19","499.99","499.99","STORE"
4802,"77615852","1939","2023-11-05","2023-11-19","499.99","499.99","STORE"
4803,"77615852","2428","2023-11-05","2023-11-19","499.99","499.99","STORE"
4804,"77615852","2077","2023-11-05","2023-11-19","499.99","499.99","STORE"
4805,"77615852","2232","2023-11-05","2023-11-19","499.99","499.99","STORE"
4806,"77615852","3243","2023-11-05","2023-11-19","499.99","499.99","STORE"
4807,"77615852","2565","2023-11-05","2023-11-19","499.99","499.99","STORE"
4808,"77615852","879","2023-11-05","2023-11-19","499.99","499.99","STORE"
4809,"77615852","937","2023-11-05","2023-11-19","499.99","499.99","STORE"
4810,"77615852","942","2023-11-05","2023-11-19","499.99","499.99","STORE"
4811,"77615852","1191","2023-11-05","2023-11-19","499.99","499.99","STORE"
4812,"77615852","2857","2023-11-05","2023-11-19","499.99","499.99","STORE"
4813,"77615852","1264","2023-11-05","2023-11-19","499.99","499.99","STORE"
4814,"77615852","2133","2023-11-05","2023-11-19","499.99","499.99","STORE"
4815,"77615852","78","2023-11-05","2023-11-19","499.99","499.99","STORE"
4816,"77615852","2264","2023-11-05","2023-11-19","499.99","499.99","STORE"
4817,"77615852","3403","2023-11-05","2023-11-19","499.99","499.99","STORE"
4818,"77615852","139","2023-11-05","2023-11-19","499.99","499.99","STORE"
4819,"77615852","676","2023-11-05","2023-11-19","499.99","499.99","STORE"
4820,"77615852","929","2023-11-05","2023-11-19","499.99","499.99","STORE"
4821,"77615852","1193","2023-11-05","2023-11-19","499.99","499.99","STORE"
4822,"77615852","854","2023-11-05","2023-11-19","499.99","499.99","STORE"
4823,"77615852","1487","2023-11-05","2023-11-19","499.99","499.99","STORE"
4824,"77615852","1239","2023-11-05","2023-11-19","499.99","499.99","STORE"
4825,"77615852","1910","2023-11-05","2023-11-19","499.99","499.99","STORE"
4826,"77615852","1980","2023-11-05","2023-11-19","499.99","499.99","STORE"
4827,"77615852","1388","2023-11-05","2023-11-19","499.99","499.99","STORE"
4828,"77615852","1945","2023-11-05","2023-11-19","499.99","499.99","STORE"
4829,"77615852","2081","2023-11-05","2023-11-19","499.99","499.99","STORE"
4830,"77615852","2322","2023-11-05","2023-11-19","499.99","499.99","STORE"
4831,"77615852","2029","2023-11-05","2023-11-19","499.99","499.99","STORE"
4832,"77615852","2822","2023-11-05","2023-11-19","499.99","499.99","STORE"
4833,"77615852","1463","2023-11-05","2023-11-19","499.99","499.99","STORE"
4834,"77615852","952","2023-11-05","2023-11-19","499.99","499.99","STORE"
4835,"77615852","1790","2023-11-05","2023-11-19","499.99","499.99","STORE"
4836,"77615852","1324","2023-11-05","2023-11-19","499.99","499.99","STORE"
4837,"77615852","899","2023-11-05","2023-11-19","499.99","499.99","STORE"
4838,"77615852","1279","2023-11-05","2023-11-19","499.99","499.99","STORE"
4839,"77615852","2140","2023-11-05","2023-11-19","499.99","499.99","STORE"
4840,"77615852","1491","2023-11-05","2023-11-19","499.99","499.99","STORE"
4841,"77615852","2730","2023-11-05","2023-11-19","499.99","499.99","STORE"
4842,"77615852","2501","2023-11-05","2023-11-19","499.99","499.99","STORE"
4843,"77615852","2354","2023-11-05","2023-11-19","499.99","499.99","STORE"
4844,"77615852","1502","2023-11-05","2023-11-19","499.99","499.99","STORE"
4845,"77615852","314","2023-11-05","2023-11-19","499.99","499.99","STORE"
4846,"77615852","2742","2023-11-05","2023-11-19","499.99","499.99","STORE"
4847,"77615852","772","2023-11-05","2023-11-19","499.99","499.99","STORE"
4848,"77615852","810","2023-11-05","2023-11-19","499.99","499.99","STORE"
4849,"77615852","254","2023-11-05","2023-11-19","499.99","499.99","STORE"
4850,"77615852","2725","2023-11-05","2023-11-19","499.99","499.99","STORE"
4851,"77615852","1404","2023-11-05","2023-11-19","499.99","499.99","STORE"
4852,"77615852","1513","2023-11-05","2023-11-19","499.99","499.99","STORE"
4853,"77615852","2385","2023-11-05","2023-11-19","499.99","499.99","STORE"
4854,"77615852","1771","2023-11-05","2023-11-19","499.99","499.99","STORE"
4855,"77615852","1859","2023-11-05","2023-11-19","499.99","499.99","STORE"
4856,"77615852","732","2023-11-05","2023-11-19","499.99","499.99","STORE"
4857,"77615852","3366","2023-11-05","2023-11-19","499.99","499.99","STORE"
4858,"77615852","873","2023-11-05","2023-11-19","499.99","499.99","STORE"
4859,"77615852","1017","2023-11-05","2023-11-19","499.99","499.99","STORE"
4860,"77615852","2423","2023-11-05","2023-11-19","499.99","499.99","STORE"
4861,"77615852","1051","2023-11-05","2023-11-19","499.99","499.99","STORE"
4862,"77615852","1234","2023-11-05","2023-11-19","499.99","499.99","STORE"
4863,"77615852","1349","2023-11-05","2023-11-19","499.99","499.99","STORE"
4864,"77615852","330","2023-11-05","2023-11-19","499.99","499.99","STORE"
4865,"77615852","1762","2023-11-05","2023-11-19","499.99","499.99","STORE"
4866,"77615852","1800","2023-11-05","2023-11-19","499.99","499.99","STORE"
4867,"77615852","1922","2023-11-05","2023-11-19","499.99","499.99","STORE"
4868,"77615852","2093","2023-11-05","2023-11-19","499.99","499.99","STORE"
4869,"77615852","1981","2023-11-05","2023-11-19","499.99","499.99","STORE"
4870,"77615852","1524","2023-11-05","2023-11-19","499.99","499.99","STORE"
4871,"77615852","884","2023-11-05","2023-11-19","499.99","499.99","STORE"
4872,"77615852","246","2023-11-05","2023-11-19","499.99","499.99","STORE"
4873,"77615852","274","2023-11-05","2023-11-19","499.99","499.99","STORE"
4874,"77615852","2278","2023-11-05","2023-11-19","499.99","499.99","STORE"
4875,"77615852","2340","2023-11-05","2023-11-19","499.99","499.99","STORE"
4876,"77615852","1235","2023-11-05","2023-11-19","499.99","499.99","STORE"
4877,"77615852","2471","2023-11-05","2023-11-19","499.99","499.99","STORE"
4878,"77615852","2394","2023-11-05","2023-11-19","499.99","499.99","STORE"
4879,"77615852","2359","2023-11-05","2023-11-19","499.99","499.99","STORE"
4880,"77615852","2534","2023-11-05","2023-11-19","499.99","499.99","STORE"
4881,"77615852","2213","2023-11-05","2023-11-19","499.99","499.99","STORE"
4882,"77615852","1066","2023-11-05","2023-11-19","499.99","499.99","STORE"
4883,"77615852","2465","2023-11-05","2023-11-19","499.99","499.99","STORE"
4884,"77615852","833","2023-11-05","2023-11-19","499.99","499.99","STORE"
4885,"77615852","1540","2023-11-05","2023-11-19","499.99","499.99","STORE"
4886,"77615852","1927","2023-11-05","2023-11-19","499.99","499.99","STORE"
4887,"77615852","2015","2023-11-05","2023-11-19","499.99","499.99","STORE"
4888,"77615852","2379","2023-11-05","2023-11-19","499.99","499.99","STORE"
4889,"77615852","2873","2023-11-05","2023-11-19","499.99","499.99","STORE"
4890,"77615852","3259","2023-11-05","2023-11-19","499.99","499.99","STORE"
4891,"77615852","323","2023-11-05","2023-11-19","499.99","499.99","STORE"
4892,"77615852","1531","2023-11-05","2023-11-19","499.99","499.99","STORE"
4893,"77615852","2035","2023-11-05","2023-11-19","499.99","499.99","STORE"
4894,"77615852","1420","2023-11-05","2023-11-19","499.99","499.99","STORE"
4895,"77615852","774","2023-11-05","2023-11-19","499.99","499.99","STORE"
4896,"77615852","874","2023-11-05","2023-11-19","499.99","499.99","STORE"
4897,"77615852","2490","2023-11-05","2023-11-19","499.99","499.99","STORE"
4898,"77615852","2084","2023-11-05","2023-11-19","499.99","499.99","STORE"
4899,"77615852","1468","2023-11-05","2023-11-19","499.99","499.99","STORE"
4900,"77615852","2774","2023-11-05","2023-11-19","499.99","499.99","STORE"
4901,"77615852","288","2023-11-05","2023-11-19","499.99","499.99","STORE"
4902,"77615852","1331","2023-11-05","2023-11-19","499.99","499.99","STORE"
4903,"77615852","1858","2023-11-05","2023-11-19","499.99","499.99","STORE"
4904,"77615852","2306","2023-11-05","2023-11-19","499.99","499.99","STORE"
4905,"77615852","2531","2023-11-05","2023-11-19","499.99","499.99","STORE"
4906,"77615852","1238","2023-11-05","2023-11-19","499.99","499.99","STORE"
